mangaid,plateifu,ff_age_lw,ff_age_mw,ff_mass,dl_ttype,gz_p_nobulge,gz_p_obvious,gz_p_dominant,gz_ttype
1-457932,8982-3704,8.597219216550942,11.815473069422849,10.712418556213379,-2.483517646789551,0.0,0.4444444444444444,0.4688634381220498,-0.30796450035166645
1-382326,9492-6101,2.3620864265302255,3.1084064144945525,9.973934173583984,3.913909912109375,0.05882352941176471,0.4716981132075472,0.027027027027027032,3.5780529141794397
1-256048,8256-6103,8.565871666517106,12.950500938355267,11.041759490966797,,0.0,0.0,0.0,4.63
1-591379,8323-12701,1.615766494483163,4.227886395095973,9.345769882202148,6.713602542877197,0.25,0.05263157894736842,0.04651162790697674,5.163258873929008
1-176538,8613-12704,9.379401378909476,11.700750027060295,10.894484519958496,-2.241326332092285,0.0,1.0,0.0,2.36
1-558912,8451-12701,8.146067013776378,12.017600754754973,11.211286544799805,,0.5,0.14285714285714285,0.2631578947368421,4.185451127819548
1-179981,8615-6103,7.360146128908976,12.387215957470362,9.479806900024414,-1.6522420644760132,0.2,0.3269230769230769,0.11904761904761905,3.724265567765568
1-246599,8597-9101,4.647457923412331,5.181537485652045,11.050782203674316,-2.3139986991882324,0.0,0.56,0.32,0.6771999999999991
1-121607,9485-1902,8.93903192328091,10.245090735075635,10.702516555786133,-2.428380012512207,0.022727272727272728,0.3636363636363637,0.13381506757660913,2.777947915526197
1-52259,8728-12705,1.895636454227007,3.1084064144945525,10.433770179748535,4.453843116760254,0.025,0.5609756097560976,0.20689655172413796,1.7270422624053825
1-373351,9002-6102,7.935854760509775,11.688760349837581,10.876439094543457,-2.266623020172119,0.0,0.75,0.0,2.9274999999999998
1-178686,8623-12703,1.3350818937331075,1.9919645128634684,9.899297714233398,0.052068352699279785,0.08537546913930677,1.0,0.464120234372707,-1.1733118577323758
1-178601,8623-6101,,,10.716351509094238,-0.1135948896408081,0.04651162790697674,0.5494505494505495,0.0,3.576700741119345
1-198519,8597-6104,6.420201254745732,9.078966690414438,9.010533332824707,1.8041613101959229,0.7380952380952381,0.0,0.0,7.707857142857143
1-177250,7958-3703,6.0703192105848665,7.539537879839595,10.231308937072754,,0.0,0.5925925925925926,0.06,2.7820148148148145
1-523211,9881-1902,7.353101744641614,10.571605641135447,9.92061710357666,-1.9514392614364624,0.0,1.0,0.0,2.36
1-456380,8934-3704,6.862338766735096,11.270895981849417,9.63459300994873,1.6385374069213867,0.0,1.0,0.0,2.36
1-317315,9888-1902,7.4463913652102205,10.011867729307061,10.66950798034668,-2.3943638801574707,0.0,0.6086956521739131,0.0,3.2482608695652173
1-175187,8989-6101,2.8285364443043184,3.9946617138447005,9.336706161499023,3.5751237869262695,0.2222222222222222,0.2386824727504177,0.0,5.014857453523218
1-317822,9095-1901,4.46111162252379,6.513491716727835,10.2523775100708,1.95216965675354,0.0,0.4782608695652174,0.5384615384615384,-0.9679598662207365
1-235575,8326-12702,,,9.670367240905762,4.775614261627197,0.08695652173913042,0.075,0.0,4.822358695652174
1-24423,8626-12704,,,8.628947257995605,3.4632277488708496,,,,
1-624367,8323-12705,5.487301742510544,7.0730775754829285,10.50222396850586,1.5925695896148682,0.09090909090909093,0.2888888888888889,0.028571428571428567,4.11388455988456
1-234362,8319-3703,5.487301742510544,8.93903192328091,10.544113159179688,0.5,0.0,0.0,0.0,4.63
1-561017,7960-12702,,,10.1637601852417,,0.021462157633549483,0.1596033327730689,0.0,4.357197631937035
1-92615,8548-9101,9.965221035427266,12.997145205901317,10.897936820983887,-2.0324435234069824,0.0,0.4222222222222222,0.0,3.6715555555555555
1-176908,9883-12702,7.2110972299404725,9.53983022935561,10.240169525146484,1.8511857986450195,0.0,0.4117647058823529,0.28,1.3488941176470584
1-590053,8263-12703,5.658330212361938,9.57226533867352,9.919363021850586,4.704497337341309,0.16666666666666666,0.15873015873015872,0.0,4.96468253968254
12-129612,7495-12702,,,10.184603691101074,4.7398200035095215,,,,
1-37973,8082-3702,0.9627364921868984,1.19596150195405,8.79716682434082,3.5762577056884766,0.967741935483871,0.0,0.06875337407301581,8.089330596235868
1-389503,8944-1901,,,8.794840812683105,4.776138782501221,0.6774193548387096,0.05128205128205128,0.0,7.338428453267163
1-38000,8081-12705,,,9.252811431884766,10.0,1.0,0.0,0.0,8.8
1-264054,9041-3703,7.863984307712234,9.7318850162659,10.45767879486084,-2.3121747970581055,0.0,0.55,0.2058823529411765,1.6562058823529409
1-613340,8449-12703,,,9.624505996704102,5.788248538970947,0.7033257186934465,0.0,0.0,7.5628682469516715
1-44009,8143-6102,3.2949863338222722,5.207431246589835,9.386374473571777,4.174459934234619,0.07142857142857142,0.25,0.03225806451612903,4.090034562211981
1-133948,8486-6103,9.606032784709747,13.035449567937532,9.441807746887207,-0.349163293838501,0.0,0.0,0.09329147531427176,3.8482174368664026
1-377720,8133-9102,7.679616943563506,11.131345205036752,10.682821273803711,0.5,,,,
1-626924,8311-3703,6.122588776216055,11.130954115875475,10.613849639892578,-2.3614258766174316,0.0,0.4,0.32,1.0403999999999995
1-43099,8135-6102,8.519227045072249,10.47831781667849,11.057357788085938,-2.4044833183288574,0.0,1.0,0.0,2.36
1-320655,8326-3703,9.452127071163266,11.78437587318501,10.720929145812988,-2.4518465995788574,0.0,0.5925925925925926,0.5,-0.9051851851851858
1-491063,8450-3704,8.19257974067779,9.895225624173795,10.263167381286621,-2.2562317848205566,0.0,0.3333333333333333,0.0,3.873333333333333
1-236158,9871-6103,2.548666450389231,5.4823432917431285,9.13173770904541,1.9490821361541748,0.125,0.0,0.0,5.15125
1-416015,8985-9101,6.225176420531022,8.977186729337866,10.455489158630371,-1.0708731412887573,0.0,0.5849056603773585,0.375,0.15976415094339602
1-605418,9501-12705,,,9.464524269104004,4.641000747680664,0.0,0.10465116279069768,0.023783281569615476,4.193137960911738
1-248214,9036-3704,7.4463913652102205,10.66489551440599,10.480047225952148,-2.305182456970215,0.0,0.6136363636363636,0.2409624606648767,1.2177800341737872
1-424438,8443-1902,6.746716215651402,9.032321773821996,9.910954475402832,1.645984411239624,0.0,1.0,0.0,2.36
1-274244,8568-12703,4.936551007891916,9.978744193924339,9.929448127746582,3.8663859367370605,0.25,0.0967741935483871,0.0,5.452822580645161
1-235203,8329-12704,,,9.488162994384766,5.469451904296875,0.15625,0.125,0.0,4.997812499999999
1-392976,8568-12701,7.043386797878148,8.805804206104213,9.753047943115234,-2.2818760871887207,0.0,0.5982600251405408,0.2,1.595949742930972
1-135077,8312-6104,4.102635917032767,8.40438288761993,9.349322319030762,3.2001242637634277,1.0,0.0,0.0,8.8
1-569178,9029-9101,4.0879516149467205,6.70007135937406,10.366273880004883,3.424428939819336,0.0,0.4897959183673469,0.0,3.5181632653061223
1-377986,8133-1901,,,9.506568908691406,3.960415840148926,,,,
1-163959,8940-9101,7.783625743867138,10.863764530733471,10.686314582824707,1.0057289600372314,0.0,0.4893617021276596,0.17647058823529413,2.040325406758448
1-547159,7957-12705,5.9069219415195695,8.398510380873633,10.587157249450684,2.380737066268921,,,,
1-386154,9506-1902,8.402581380007051,11.411215831139971,9.612485885620117,-1.5675314664840698,0.0,0.5384615384615384,0.07352941176470587,2.7915158371040723
1-456288,8950-12704,7.016670558720873,8.338734369839704,10.19536018371582,0.5,0.059701492537313425,0.5,0.038461538461538464,3.421647531572905
1-278081,8257-1902,5.137410414057912,7.586326433133944,10.384333610534668,0.17665064334869385,0.10526315789473684,0.5238095238095238,0.3142857142857143,1.2461854636591476
1-250969,8331-6104,5.813816746246798,11.364571848308444,9.792450904846191,1.9410631656646729,0.0,0.5416531253385332,0.0,3.40044740548153
1-38067,8080-12704,0.8694464897803799,1.4291864877798548,9.169200897216797,5.525649070739746,0.72,0.08333333333333333,0.0,7.443233333333333
1-52701,8158-6102,8.239356916928411,11.551151740695262,10.366769790649414,-1.9931570291519165,0.0,0.525,0.4,0.08624999999999972
1-458052,8984-1902,6.233621639197801,7.9594864093399025,10.651204109191895,-2.3076462745666504,0.0,0.5555555555555556,0.4782608695652174,-0.6389371980676337
1-339295,8714-12703,1.895636454227007,2.7352464305625177,9.757692337036133,4.650146007537842,0.18604651162790695,0.08695652173913042,0.0,5.208422649140546
1-113521,7815-6103,3.6672088518461137,6.873774445835614,10.783907890319824,2.7493536472320557,,,,
1-134954,8555-12705,5.72052617955918,9.965221035427266,10.314580917358398,3.8141064643859863,0.0,0.5227272727272727,0.04878048780487805,3.034628603104213
1-456844,8933-3702,1.8489914438338102,4.6943366884480096,8.839977264404297,1.8644527196884155,,,,
1-634299,7992-6102,4.181241259687321,8.612516356703468,9.364143371582031,5.0439677238464355,,,,
1-37998,8082-3703,8.029149108697615,10.921220829800301,9.687885284423828,-1.581853985786438,0.42857142857142855,0.4888888888888889,0.21428571428571427,3.511650793650793
1-121387,8977-1901,7.554909398008963,11.201289124898963,9.659101486206055,-2.2016377449035645,0.4166666666666667,0.6,0.0,5.0055
1-254708,8455-3703,7.306307494830699,10.007952377217393,9.975748062133789,-1.536553978919983,0.0,0.5744680851063829,0.24675324675324675,1.2581652390163027
1-72193,9486-3703,4.948191559240156,8.355675647700883,9.560310363769531,0.9640152454376221,0.4545454545454545,0.0,0.0,6.525454545454545
1-522735,8311-3702,1.8721686848372392,4.225570070510211,8.826245307922363,4.358615875244141,0.9722274842694444,0.0,0.0,8.684188609403583
1-634350,8606-1901,3.5748563730991503,9.918576591603847,9.101898193359375,4.0736403465271,0.37142857142857133,0.09523809523809523,0.023809523809523808,5.763142857142856
1-25707,8624-6103,10.898120567961678,13.836754818503763,9.165398597717285,3.9110612869262695,1.0,0.0,0.0,8.8
1-584598,8566-3704,7.352509382935234,8.05264190774583,9.504986763000488,4.296110153198242,0.2058823529411765,0.2352941176470588,0.0,4.954411764705882
1-71790,9181-6102,7.772906713657886,10.804830873641736,9.566262245178223,0.7004938125610352,0.7073170731707317,0.14285714285714285,0.0,7.255226480836237
1-167079,8459-1901,4.227886395095973,6.513491716727835,9.190617561340332,-1.4132746458053589,0.0,0.25,0.2727272727272727,1.7770454545454544
1-595093,7991-12703,,,10.481706619262695,4.368083477020264,,,,
1-351614,8567-12701,,,10.087564468383789,4.0,,,,
1-149631,8997-6102,6.34892971882045,10.967469005581188,10.718153953552246,2.6875839233398438,0.0,0.5158775355872202,0.4,0.10695799421700958
1-180298,8616-12701,8.903292236947971,10.381073494243683,11.08527660369873,-2.235499858856201,0.057142857142857134,0.6666666666666666,0.28,1.0085523809523806
1-174880,8990-12703,3.5748563730991503,9.545415993416734,10.308464050292969,4.302534103393555,0.012987012987012988,0.421875,0.0,3.7264995941558445
1-322096,8552-6103,5.131883425686179,6.27726898146299,10.947321891784668,-2.479133129119873,0.0,1.0,0.0,2.36
1-211084,8312-1902,9.054172003102583,11.831021575620314,10.224836349487305,-2.232039451599121,0.0,0.6024096385542169,0.3012048192771085,0.7384337349397581
1-148621,8999-3703,8.98567601991774,11.87766607591596,9.93977165222168,-2.3002023696899414,0.0,0.0,0.5,0.4399999999999995
1-137870,8247-12704,2.3620864265302255,4.04130646173504,9.987842559814453,4.683270454406738,0.028169014084507043,0.07894736842105263,0.038461538461538464,4.245946570108912
1-113375,7972-12704,5.673881514840956,9.265546142266613,9.679288864135742,,,,,
1-149985,8991-1901,7.866196085314142,11.084701119453971,10.218745231628418,-1.149903416633606,0.0,0.4186046511627907,0.0,3.679767441860465
1-402656,8330-1902,4.04130646173504,6.420201254745732,9.463987350463867,2.8213541507720947,0.1111111111111111,0.0,0.0,5.093333333333333
1-415354,8442-1901,4.1342385577396294,5.4028056478998945,9.446314811706543,0.34804534912109375,0.0,0.06666666666666668,0.2222222222222222,2.6164444444444444
1-207925,8592-1901,10.338382034828317,11.504507321708289,9.764761924743652,-1.9848471879959106,0.0,1.0,0.0,2.36
1-321914,9871-1901,,,8.987065315246582,10.0,0.5675675675675675,0.07317073170731707,0.0042044700154901535,6.795425737051339
1-298626,9509-6102,8.845741618225393,11.644442942558115,10.11764907836914,-2.2419042587280273,0.0,0.16666666666666666,1.0,-4.128333333333334
1-135142,9869-12704,1.9176830630380504,2.593634174979485,9.224664688110352,0.29250216484069824,0.0,0.475,0.06666666666666668,2.9930833333333333
1-218248,8941-6102,5.9069219415195695,9.79727409809468,9.561342239379883,3.475644111633301,0.5,0.0,0.0,6.715
1-385950,9506-12702,7.353101744641614,12.250826870025909,10.816099166870117,0.41327357292175293,0.025,0.55,0.13725490196078433,2.3355539215686276
1-209712,8549-6101,11.480274146982794,11.794948338087632,10.860978126525879,-2.306234836578369,0.0,0.6666666666666666,0.0,3.1166666666666667
1-456693,8931-12703,,,9.091955184936523,4.067533493041992,0.0,0.6,0.0,3.268
1-322353,9872-6104,,,8.923789024353027,3.9857425689697266,0.5081967213114754,0.19230769230769232,0.0,6.312641866330392
1-321936,9871-9101,2.128861516800165,5.3940111276877705,9.164200782775879,5.276362419128418,1.0,0.0,0.0,8.8
1-259893,8318-3701,7.9594864093399025,10.618250134411603,10.375737190246582,0.4204063415527344,0.0,0.625,0.3333333333333333,0.41791666666666627
1-201355,8146-1901,2.453603559709142,3.4581655296380096,9.9067964553833,-2.450160026550293,0.0,0.3953488372093023,0.7083333333333334,-2.2032751937984503
1-275340,8254-9101,6.14033117739593,8.79909688924785,10.543909072875977,3.106541395187378,0.047619047619047616,0.5714285714285714,0.2419354838709677,1.5040092165898615
1-201364,8146-1902,7.9122921879273544,11.364571848308444,9.638564109802246,-1.317566990852356,0.0,0.35897435897435903,0.25,1.7201282051282045
1-38323,8085-6102,6.865381519977002,8.75977160877313,9.672440528869629,0.030474305152893066,0.3,0.3939393939393939,0.0,4.986757575757576
1-147815,8453-1901,6.4668464448019884,9.731995875871137,9.671903610229492,1.0189688205718994,0.3870967741935484,0.1282051282051282,0.09523809523809523,5.155072669266218
1-37818,9194-9101,8.239356916928411,11.131345205036752,10.923382759094238,1.7884182929992676,0.0,0.5,0.07692307692307693,2.8503846153846153
1-210114,8979-1902,3.4349214122871,4.0879516149467205,10.634305953979492,-2.30340576171875,0.0,1.0,0.0,2.36
1-594097,9038-6102,7.071846780608917,8.96208192892503,10.53940486907959,-0.6739870309829712,0.0,1.0,0.0,2.36
1-277475,8993-12704,,,9.121271133422852,4.416839122772217,0.1590909090909091,0.13793103448275862,0.0232709671413944,4.785294937988343
1-301244,8462-12701,3.829629015044464,7.1651555437315535,9.419618606567383,5.500287055969238,0.3191489361702128,0.03889991053020578,0.0042044700154901535,5.837314808196413
1-229538,9497-9101,2.5540557757253435,5.346552496012782,8.733634948730469,3.830389976501465,1.0,0.0,0.0,8.8
1-382860,9491-3702,4.6943366884480096,9.125612019593893,9.464215278625488,3.1529154777526855,0.5277777777777778,0.0,0.0,6.830833333333333
1-24142,8625-12704,,,11.161739349365234,-2.2419652938842773,,,,
1-376285,9095-3701,3.41088123027858,5.510574406234016,10.17768669128418,-1.8083544969558716,0.0,0.5338041759911306,0.125,2.370764520500133
1-37002,8153-12703,,,9.473099708557129,-1.746796727180481,0.0,0.4934565471075912,0.3626813788190456,0.4705836835621655
1-455633,8931-9101,4.181241259687321,8.612516356703468,9.860794067382812,1.737602949142456,0.0,0.2857142857142857,0.11882759445073007,2.985653329931453
1-286805,8329-12702,,,8.79564380645752,4.933817386627197,0.2558139534883721,0.06619447938041967,0.0042044700154901535,5.511249259123151
1-384128,9488-12702,,,9.282071113586426,5.074911594390869,0.75,0.04651162790697674,0.0,7.651918604651163
1-591279,9876-12704,3.3416315587616774,5.300721839723057,8.70482349395752,-0.252025842666626,0.325,0.6,0.06918081243569871,4.043514791788844
1-272361,9027-12703,6.093686419081041,11.364571848308444,9.842874526977539,4.9413533210754395,0.475,0.0,0.0196078431372549,6.446436274509804
1-456381,8931-3702,8.09942150715301,11.59779745053492,9.496342658996582,-0.7992781400680542,0.012025518418266731,0.3874425727411945,0.027777777777777776,3.5678739939038824
1-72169,9486-3702,3.5282115078744734,8.705806786077476,9.190978050231934,3.7658958435058594,0.1875,0.0,0.0,5.411875
1-575232,8322-12705,6.62573568617482,11.130465273746461,10.82610034942627,3.5825929641723633,0.0,0.5,0.0,3.495
1-198387,8597-3702,1.7090565023378956,2.3620864265302255,9.433661460876465,1.8794941902160645,0.2084490651448277,0.13333333333333333,0.029411764705882356,4.95009534675197
1-322308,9870-12701,0.0,0.0,8.83174991607666,3.2675957679748535,0.25,0.25,0.024390243902439025,4.900609756097561
1-230406,9510-6102,6.5334428280528645,10.618250134411603,10.393640518188477,3.08109450340271,0.0,0.0,0.0,4.63
1-52677,8158-1901,2.968471395568366,7.21316695898937,9.210826873779297,3.1606335639953613,0.0,0.0,0.25,2.5349999999999997
1-269070,9028-12705,4.321176418296533,7.259811037963688,10.401627540588379,4.029710292816162,0.0,0.4878048780487805,0.054054054054054064,3.069709953856295
1-633832,8555-12702,5.020851214105306,9.795719835360412,10.3102445602417,3.7507548332214355,0.0,0.5957446808510638,0.4,-0.07434042553191533
1-211105,8602-6101,4.174731947056318,6.329043441233723,9.29177474975586,1.9966503381729126,0.21052631578947367,0.0,0.0,5.507894736842105
1-96154,8612-9102,3.684693450660699,5.172005624221918,9.249164581298828,4.245695114135742,0.0,0.2386824727504177,0.0,4.0881907868565515
1-153938,9183-12705,4.274531498296256,5.485516424732291,10.06623649597168,-1.8688451051712036,,,,
1-377508,8132-6104,7.866196085314142,10.75818766260981,10.817111015319824,-2.321249485015869,0.0,0.4634146341463415,0.0,3.578048780487805
12-193481,7443-12703,3.8547266641163986,8.472581761518128,10.442327499389648,5.512857437133789,,,,
1-378148,8134-6102,5.533946533142916,7.866196085314142,10.526809692382812,0.17600113153457642,0.0,0.6530612244897959,0.26666666666666666,0.9128843537414961
1-36645,8077-12701,0.0,0.0,9.601054191589355,4.860275745391846,0.05882352941176471,0.19047619047619047,0.0,4.4429131652661065
1-270160,9049-3703,8.565871666517106,11.03805554754684,10.874526023864746,-2.731778621673584,0.0,1.0,0.0,2.36
1-277691,8274-12701,2.8051170570755137,4.3861239758621196,9.313820838928223,,0.2842105263157895,0.022388059701492536,0.0,5.764336999214454
1-210844,8603-9102,5.440656587701354,9.21890164487239,10.155891418457031,4.8120245933532715,0.0,0.08888888888888889,0.0,4.428222222222222
1-38012,8082-6101,0.8149513434234651,0.9854858134899733,8.989583015441895,10.0,0.5721009841677365,0.20341497852177134,0.0,6.55390910273504
1-201816,9184-6104,4.880916275002708,9.172256557739981,10.016507148742676,2.7451603412628174,0.05555555555555555,0.2891566265060241,0.0,4.205281124497992
1-138105,8252-6101,3.8547266641163986,4.74098163251994,9.526975631713867,3.480846881866455,0.44307423024902537,0.0,0.0,6.477619540138436
1-247774,9037-6103,7.9593498607794455,10.919428315958148,10.542941093444824,-2.1846632957458496,0.0,0.25,0.25,1.9674999999999998
1-488783,8449-6104,3.015116553423351,5.813816746246798,9.243184089660645,2.205090045928955,0.21052631578947367,0.022388059701492536,0.0,5.457073841319717
1-322087,8552-3703,7.975139456032832,10.594900764422052,9.558581352233887,-2.0303516387939453,0.18181818181818185,0.6071428571428571,0.0,4.009967532467533
1-270005,9049-6103,3.7990088915654576,6.629084749972888,9.47907543182373,3.5255446434020996,0.2166612501354133,0.25,0.0,4.965977413064674
1-574506,9487-3702,6.2774947043679985,8.68170114289515,10.354083061218262,-2.263981819152832,0.0,0.6458333333333334,0.3333333333333333,0.370625
1-24652,9196-12704,5.580591839686402,7.026586842709456,10.499889373779297,1.844788670539856,0.0,0.3181818181818182,0.0,3.9077272727272727
1-255248,8253-6104,6.746716215651402,11.831021575620314,10.583714485168457,3.9454798698425293,0.0,0.7142857142857143,0.13953488372093026,1.8392691029900328
1-488469,8449-12701,,,8.873895645141602,4.985023498535156,0.5081967213114754,0.09768410270192043,0.023205625043510543,6.332974276870876
1-211079,8604-1901,8.542518105417981,9.7318850162659,10.209471702575684,-2.410989284515381,0.0,0.4761759491583846,0.5195061739413172,-0.8043811422177711
1-605247,9510-12704,,,11.18721866607666,-0.9498106241226196,0.0,0.375,0.2352941176470588,1.8069852941176467
1-283246,8341-3703,7.7262609954533445,9.685351707427992,10.209110260009766,-0.2267913818359375,0.06896551724137931,0.5482260019164489,0.3809523809523809,0.4807322301652608
1-547185,7957-9102,4.414219750060876,8.4453633190185,9.817948341369629,4.770882606506348,,,,
1-392007,8943-1901,3.7147913682053955,5.207431246589835,9.854266166687012,-0.45232129096984863,0.0,0.0,1.0,-3.750000000000001
1-351474,8719-6103,3.8969071439619856,7.774345947630911,10.736311912536621,4.438104152679443,0.05128205128205128,0.375,0.14285714285714285,2.795453296703296
1-545654,8458-6104,8.863211767469267,11.022465968538922,9.930001258850098,-1.9870470762252808,0.0,0.5,0.0,3.495
1-351919,8715-6104,,,10.594464302062988,-2.42348051071167,,,,
1-146408,8938-6104,5.953751504299958,9.685351707427992,10.71290111541748,-2.275765895843506,0.0,0.5,0.08108108108108109,2.8155405405405407
1-134994,8555-6102,7.4463913652102205,11.317925911289798,11.017149925231934,-2.2057018280029297,0.0,0.6862745098039216,0.0,3.072156862745098
1-122002,9485-1901,3.527903067761646,7.259212243645876,10.436976432800293,1.0724040269851685,0.05263157894736842,0.4888888888888889,0.3147713615292165,1.1019118968179145
1-339132,8138-3703,9.545303329060133,12.294286272663138,10.778802871704102,-2.6554737091064453,0.0,0.5686274509803921,0.0,3.3392156862745095
1-45036,8718-12705,0.0,0.0,8.749905586242676,4.484619140625,0.6052631578947368,0.0,0.08695652173913042,6.425251716247139
1-605504,9500-12702,5.720336185542605,10.3074370700684,10.251144409179688,4.100005149841309,0.038876255836072335,0.3723404255319149,0.0,3.946901220878974
1-43733,8141-12702,4.134333315060682,6.186272449119721,10.230469703674316,5.140681266784668,0.0,0.5813953488372093,0.008591360527853191,3.238236956916125
1-382459,9492-12704,6.3184810608477076,9.398076404385009,10.700923919677734,2.9885764122009277,0.0,0.4165995826351877,0.05721151095600435,3.2048864856068073
1-322336,9870-1901,,,11.040468215942383,-1.7019380331039429,0.0,0.7,0.0,3.041
1-121206,8139-9101,1.28651197321784,3.373820772571218,9.032232284545898,5.01516580581665,0.4761904761904762,0.1427346763823403,0.0,6.291706570326373
1-259368,8317-6103,,,11.114627838134766,-2.1491360664367676,0.0,0.04782629489693434,0.32558139534883723,1.7930622175607023
1-270107,9047-12705,9.133747753149432,11.380988914016758,10.15234375,,0.0,0.5,0.0,3.495
1-632643,9043-6102,4.227886395095973,8.052776741195594,10.533276557922363,1.0007392168045044,0.043478260869565216,0.5276669107054295,0.26666666666666666,1.3788337938580946
1-152769,8936-3704,7.273123786679402,11.161531008702305,9.333471298217773,-1.9299243688583374,0.9444444444444444,0.0967741935483871,0.015158045062538832,8.22163149635442
1-178442,9085-3703,6.541868986706499,7.698132488242983,10.9520845413208,,0.0,0.68,0.4743297704573331,-0.8884834764324521
1-43022,8135-9102,5.3940111276877705,11.084701119453971,9.874855995178223,1.449052333831787,0.0,0.5365623044488775,0.0,3.412003568901048
1-616662,8995-12704,7.676000511154925,11.132900531499168,10.953060150146484,-2.289583206176758,0.0,0.5,0.24,1.4838
1-314040,9024-3702,5.748775737944529,6.174626195293323,10.824654579162598,-2.3373122215270996,0.0,1.0,0.0,2.36
1-378375,8239-1902,,,9.809505462646484,5.861528396606445,0.4423096628101727,0.3703703703703704,0.0,5.633690553177679
1-52602,8158-6101,4.0196915951427465,4.077004504564126,10.733468055725098,-2.641878604888916,0.07142857142857142,0.5,0.30612244897959184,1.2275510204081628
1-167167,8456-12701,,,9.379140853881836,5.202345848083496,0.057142857142857134,0.3488372093023256,0.0,4.076425249169436
1-43849,8140-12705,4.554162496955651,5.364890374220291,9.51471996307373,5.3698015213012695,0.12903225806451613,0.0,0.0,5.168064516129032
1-199756,9038-1902,5.0674964510901805,6.047041607361323,9.328657150268555,-2.363903522491455,0.0,0.09375,0.0752030482302216,3.7869859558307426
1-198600,8552-6104,9.701844617909531,11.54966479206276,10.881670951843262,-2.403935432434082,0.0,1.0,0.0,2.36
1-401919,8554-12705,4.556225579509942,4.895666504348591,10.308331489562988,4.99208927154541,0.0,0.40425531914893614,0.15384615384615385,2.423109656301145
1-491058,8450-9102,4.225570070510211,8.08117178791705,10.020792007446289,0.2911897301673889,0.0,0.3611111111111111,0.0,3.8102777777777774
1-180381,7968-6103,8.239356916928411,12.250826870025909,11.037776947021484,-2.565176486968994,,,,
1-94717,9026-6104,4.363834379186019,6.630062864853731,10.47507381439209,4.28037166595459,0.0,0.0,1.0,-3.750000000000001
1-72242,9183-12703,,,9.784220695495605,1.6997407674789429,0.2413793103448276,0.06976744186046513,0.042651198498677816,5.120762587695755
1-48450,8724-3704,6.420201254745732,6.9332962950252455,9.269176483154297,2.9482545852661133,1.0,0.0,0.0,8.8
1-247858,8551-12703,0.916091493765217,1.6624114832849304,9.426067352294922,3.4270739555358887,0.37142857142857133,0.15789473684210525,0.0,5.820436090225563
1-38042,8082-12703,3.2483417076207446,4.6943366884480096,9.93554401397705,3.223196029663086,0.16939002437295209,0.19230769230769232,0.05263157894736842,4.458765308517801
1-257813,8259-3702,5.580591839686402,9.635884957511925,10.198904037475586,2.0797905921936035,0.0,0.5015792038142873,0.4,0.13941520734156754
1-351622,8567-9102,4.601046669427929,8.006131393146346,10.422515869140625,1.9801771640777588,0.0,0.2798631740030606,0.045454545454545456,3.6138015041039617
1-218435,8942-3703,2.338647634395214,4.1573302751457994,8.790141105651855,4.426844120025635,0.5588235294117647,0.07692307692307693,0.05555555555555555,6.320123177476118
1-207943,8592-12703,8.705806786077476,10.385026497658114,11.039093017578125,-2.280883312225342,0.0,0.25,0.0,4.0625
1-149593,8947-3702,6.793361339480496,8.98567601991774,10.21295166015625,-1.4808937311172485,0.0,0.5714285714285714,0.25,1.2378571428571425
1-42250,9195-3702,4.581294512077806,5.981743856095874,10.863959312438965,1.1863354444503784,0.0,0.7142857142857143,0.17777777777777778,1.5187936507936506
1-153248,9184-1902,6.420201254745732,7.399746796214319,9.27214527130127,-1.2061187028884888,0.0,1.0,0.0,2.36
1-134716,8600-12705,3.015116553423351,3.9013712517309864,9.789252281188965,4.061700344085693,0.06666666666666668,0.375,0.0,4.056749999999999
1-209078,8486-3702,9.744900274201244,12.94210017152761,9.424758911132812,-0.9138129949569702,0.06963949952413008,0.6071428571428571,0.0,3.542182427301336
1-322259,8552-3704,,,9.418909072875977,5.588943004608154,0.3043478260869565,0.06976744186046513,0.0,5.740758341759353
1-269638,9047-12703,6.186976337948171,9.82528629339153,10.755871772766113,3.5110559463500977,0.0,0.5,0.11428571428571427,2.5372857142857144
1-71137,8139-12702,,,9.563400268554688,1.9608471393585205,0.5773178173748795,0.16326530612244894,0.08695652173913042,5.938107401381375
1-149589,8997-3703,4.74098163251994,7.493036865858373,9.599650382995605,-1.4731065034866333,,,,
1-418023,8446-1901,4.761506577318997,6.022590135966844,9.448731422424316,-2.1024980545043945,0.0,0.0,0.2727272727272727,2.3445454545454543
1-548180,8716-6102,3.7147913682053955,8.98567601991774,9.424043655395508,4.043538570404053,1.0,0.0,0.0,8.8
1-48067,8724-3703,7.001361118742085,10.334591458956746,9.479890823364258,-0.49704623222351074,0.012025518418266731,0.30952380952380953,0.03125,3.7156523641851242
1-297950,9492-6103,6.513491716727835,9.82528629339153,10.132551193237305,1.9141159057617188,0.0,0.35714285714285715,0.27450980392156865,1.5188935574229685
1-489932,8338-6103,6.369287570131012,11.850467280978517,9.687673568725586,4.982343673706055,0.1153114758936788,0.06521739130434782,0.0,4.962805376215771
1-284293,8318-6102,3.8706529259537374,6.0667503428612015,11.00753402709961,-2.293515205383301,0.0,0.69,0.0,3.0637
1-489642,8450-12705,6.886493656627681,10.687580627153391,10.766358375549316,0.5969616770744324,0.0,0.8064516129032258,0.057142857142857134,2.3204976958525347
