mangaid,plateifu,p3d_age_lw,p3d_age_mw,p3d_mass,dl_ttype,gz_p_nobulge,gz_p_obvious,gz_p_dominant,gz_ttype
1-92638,8548-1901,1.8590942793206306,3.7857480113004733,9.770408630371094,-0.3282146453857422,0.8571428571428571,0.0,0.08,7.533885714285714
1-92519,8548-1902,0.5194956243777323,3.324655384832561,9.464667320251465,3.4426307678222656,0.2222222222222222,0.12,0.1111111111111111,4.3531555555555554
1-92635,8548-3701,6.624013605749979,8.707428316522352,10.969049453735352,-2.2742223739624023,0.0,1.0,0.0,2.36
1-92526,8548-3702,0.3065368005915622,7.549235693435514,9.587328910827637,4.474515914916992,0.875,0.04878048780487805,0.0,8.168018292682925
1-92537,8548-3703,7.129902820676386,8.81719853484524,11.085970878601074,-2.319319248199463,0.0,1.0,0.0,2.36
1-93257,8548-3704,0.49832384974647675,7.060073823218765,9.834868431091309,2.1979105472564697,0.1875,0.1153846153846154,0.0,5.149951923076923
1-93233,8548-6101,6.288951743849886,8.30515539994337,10.699787139892578,-2.0021491050720215,0.0,0.4897959183673469,0.0,3.5181632653061223
1-93236,8548-6102,0.6880783627976286,4.55627935718528,10.378666877746582,4.629011154174805,0.05882352941176471,0.24866493278925905,0.13043478260869565,3.2177812419545706
1-92502,8548-6103,0.5260284755022394,5.121951513618031,9.78184700012207,5.0511860847473145,0.16666666666666666,0.1153846153846154,0.022236057991639246,4.8767387571069865
1-93231,8548-6104,2.0947614225110556,8.715252229877262,10.538590431213379,2.7615702152252197,0.06428707403292216,0.38235294117647056,0.13043478260869565,2.9370924439858275
1-92615,8548-9101,5.4974456200853545,7.457657992345915,11.009439468383789,-2.0324435234069824,0.0,0.4222222222222222,0.0,3.6715555555555555
1-93352,8548-9102,0.3051700388706267,4.269901177030172,9.573955535888672,5.989762306213379,0.5081967213114754,0.0,0.04166666666666666,6.400013661202186
1-209980,8549-12701,5.852271254966485,9.454143220384363,10.908205032348633,0.9,,,,
1-210017,8549-12702,1.7946142001735796,8.043182680995486,11.017512321472168,4.402738571166992,0.0,0.6363636363636364,0.0,3.1854545454545455
1-93310,8549-12703,0.4629804254693674,3.0577375030563982,10.212799072265625,5.191038131713867,0.3157894736842105,0.1,0.2491083161253989,3.632314416132314
1-134599,8549-12704,1.2629192407430014,6.867952425626889,9.988921165466309,3.384453296661377,1.0,0.0,0.0,8.8
1-134597,8549-12705,3.3424434173216646,8.549731507048058,11.16185474395752,3.5840044021606445,0.0392156862745098,0.2,0.0,4.339529411764706
1-209729,8549-1901,0.7815379258861709,6.609179001205236,9.3035888671875,2.7037596702575684,0.6129032258064516,0.1111111111111111,0.0,6.93358422939068
1-134562,8549-1902,0.6525077672231563,7.901279935215955,9.86593246459961,3.4249019622802734,0.4897959183673469,0.0,0.0,6.672448979591836
1-210231,8549-3701,6.2225062237285975,8.248104969944137,10.07308292388916,-1.781835675239563,0.0,0.0,0.0,4.63
1-134248,8549-3702,1.2279965843183085,7.059980803845932,9.554386138916016,1.9331965446472168,0.0,0.0,0.0,4.63
1-134239,8549-3703,2.6550181679752316,8.009501021731259,10.67330265045166,4.169259071350098,0.0,0.6382978723404256,0.06818181818181818,2.6097001934235973
1-134634,8549-3704,8.178056531721582,10.25169302492766,10.592304229736328,-2.0163445472717285,0.06976744186046513,0.46875,0.3912521417681899,0.5781747845407077
1-209712,8549-6101,8.33936612887393,9.685374304939529,11.038159370422363,-2.306234836578369,0.0,0.6666666666666666,0.0,3.1166666666666667
1-134614,8549-6102,1.6739132547428712,6.471097386851958,10.615177154541016,3.8449668884277344,0.6,0.3333333333333333,0.0,6.375333333333333
1-134293,8549-6103,0.4130531110258731,7.197181841932277,9.948810577392578,4.068386077880859,0.372093023255814,0.0,0.0,6.181627906976744
1-93305,8549-6104,0.6673859506350054,8.516546446973047,9.92869758605957,2.1405136585235596,0.10714285714285714,0.3947368421052632,0.07142857142857142,3.582161654135338
1-134209,8549-9101,4.675257404735333,8.327178884735616,11.071776390075684,0.5,0.14285714285714285,0.5711236013579262,0.0,3.9292637106317936
1-210019,8549-9102,0.5133989082415081,4.958677979324789,10.228289604187012,4.183925151824951,0.0,0.15789473684210525,0.2352941176470588,2.299814241486068
1-210962,8550-12701,4.840558971865726,7.974787019959288,10.961833953857422,-2.1196727752685547,0.0,0.6410256410256411,0.22857142857142854,1.2594432234432233
1-211082,8550-12702,3.996982566603429,8.464584191232834,10.770593643188477,-0.5715745687484741,0.0,0.2888888888888889,0.0,3.974222222222222
1-135054,8550-12703,1.8133593949975455,7.708680692183194,10.493796348571777,4.117915153503418,0.0,0.5238095238095238,0.07446808510638298,2.8169098277608917
1-211063,8550-12704,2.884747484669768,8.630654657368432,10.724350929260254,4.217227935791016,0.0,0.7073170731707317,0.09615384615384616,2.218621013133208
1-135468,8550-12705,2.3190173251697384,7.251627476397358,11.044930458068848,4.714069366455078,0.18461538461538465,0.4,0.0,4.491846153846153
1-594446,8550-1901,7.171104511434393,8.801703340746906,10.020851135253906,-2.134002208709717,0.0,1.0,0.0,2.36
1-210748,8550-1902,7.8959204340563405,10.080672237079153,10.17998218536377,-2.2026519775390625,0.0,0.6071428571428571,0.21428571428571427,1.4560714285714282
1-210989,8550-3701,2.3997134079367397,9.060205776193365,10.349687576293945,2.679819107055664,0.0,0.4523809523809524,0.0,3.603095238095238
1-210961,8550-3702,6.501521216582869,8.491690928054586,10.203360557556152,1.2369091510772705,0.012025518418266731,0.30952380952380953,0.03125,3.7156523641851242
1-210802,8550-3703,6.59136632097598,8.629062819811113,10.320538520812988,0.3818044662475586,0.0,0.0,0.2058823529411765,2.904705882352941
1-211311,8550-3704,3.369533440378288,7.421977579067182,10.439186096191406,2.1427831649780273,0.0576923076923077,0.6153846153846154,0.06976744186046513,2.8890026833631484
1-594483,8550-6101,7.6871956869566525,8.886962691092727,10.639835357666016,-2.3060340881347656,0.0,0.7692307692307693,0.2,1.2078461538461536
1-211239,8550-6102,1.0158470133978124,3.690378921246621,9.762577056884766,3.9913253784179688,0.5,0.2727272727272727,0.0,6.095909090909091
1-211103,8550-6103,1.911003331146527,7.857798089370944,10.414453506469727,3.654576301574707,0.0,0.4761904761904762,0.14285714285714285,2.3519047619047617
1-135516,8550-6104,2.3791714687201733,8.276571941715599,10.577264785766602,1.3396142721176147,0.0,0.6153846153846154,0.25,1.1380769230769228
1-135530,8550-9101,1.9043510480908625,8.243415257395077,10.031455993652344,4.150790691375732,1.0,0.0,0.0,8.8
1-569130,8551-12701,1.0459828750710258,8.645469021377764,10.9751558303833,4.110146522521973,0.0,0.5,0.10526315789473684,2.6128947368421054
1-247456,8551-12702,2.944963871741842,9.906781376073134,11.141785621643066,3.6166534423828125,0.027027027027027032,0.5555555555555556,0.2239868119006244,1.604582107864359
1-247858,8551-12703,0.9152027870173702,5.236186678578668,9.797245979309082,3.4270739555358887,0.37142857142857133,0.15789473684210525,0.0,5.820436090225563
1-247417,8551-12704,1.3973115078090066,7.46681801663607,10.595852851867676,4.2617268562316895,0.05263157894736842,0.2331895331212419,0.0,4.320133444025307
1-247382,8551-12705,0.55158982855283,6.057299038759405,10.588146209716797,5.037962436676025,0.3333333333333333,0.08496228274299326,0.0,5.827135618173405
1-247449,8551-1901,7.447544245907576,9.361242674049155,10.427485466003418,-2.417278289794922,0.0,0.5555555555555556,0.5099494080643038,-0.9044871506899774
1-247373,8551-1902,0.6950273822356815,10.48915514327024,9.498929977416992,1.742096185684204,0.8636363636363636,0.0,0.06875337407301581,7.655210361631763
1-247424,8551-3701,0.46857409443011677,7.266244465728647,10.079938888549805,2.9899702072143555,0.4036081705680632,0.0,0.0,6.313046071268824
1-576431,8551-3702,7.484991029276874,9.557384323373004,11.023000717163086,-2.5452356338500977,0.0,0.2432432432432433,0.0,4.077837837837838
1-247628,8551-3703,7.106909016944533,9.046726695435556,10.610222816467285,-2.534323215484619,0.0,0.3478260869565217,0.0,3.8404347826086958
1-247845,8551-3704,5.479608164488415,7.804043459730954,10.982362747192383,-2.0658416748046875,0.14285714285714285,0.05555555555555555,0.8333333333333334,-1.8837301587301596
1-198859,8551-6102,4.244809082883051,6.5226995706780135,10.749839782714844,-2.4312849044799805,0.0,1.0,0.0,2.36
1-247395,8551-6103,8.053875386388196,9.747463139608014,10.948591232299805,-2.6031041145324707,0.0,0.0,1.0,-3.750000000000001
1-247817,8551-6104,0.8517687322376473,4.210543417829489,9.824784278869629,2.40285325050354,0.24550245319565245,0.30952380952380953,0.16666666666666666,3.554459515540157
1-247430,8551-9101,1.3356344097245785,10.878108416087914,10.391617774963379,0.005546689033508301,,,,
1-247882,8551-9102,0.6125436351794267,4.496444368509233,9.64795970916748,4.387946128845215,0.3502218071445249,0.0975609756097561,0.0,5.868961521158522
1-321739,8552-12701,1.874178433090285,6.4313891210813585,10.663572311401367,4.737380027770996,0.0,0.5015792038142873,0.0,3.491415207341568
1-322045,8552-12702,0.27068882172129993,4.31522146997107,9.819369316101074,6.366462230682373,1.0,0.0,0.0,8.8
1-322028,8552-12703,1.9900473549173483,8.061767043853074,11.055861473083496,4.371729850769043,0.0,0.56,0.13415565705007165,2.234575593920399
1-322035,8552-12704,0.33319713880831037,5.604748598950923,10.926855087280273,3.4500436782836914,0.09523809523809523,0.3576298084445338,0.032926146653057195,3.9394020830211454
1-322048,8552-12705,0.4733977740865447,4.066738563026368,9.684552192687988,1.2380324602127075,0.6296296296296297,0.027777777777777776,0.0,7.1925
1-322074,8552-1901,5.716844403172864,8.40350399891179,10.089768409729004,-2.2231807708740234,0.0,0.43333333333333335,0.143907574305155,2.4403878606561342
1-321967,8552-1902,2.7790922899675143,4.671880954678979,10.046004295349121,-0.9388419389724731,0.0,0.4090909090909091,0.0,3.701363636363636
1-321963,8552-3701,0.5434288712048149,1.385195153700529,9.003813743591309,-0.9028183221817017,0.0,0.6,0.0,3.268
1-321979,8552-3702,0.7548108508312359,7.06523832043449,9.717251777648926,5.306249141693115,0.32608695652173914,0.0,0.0,5.989782608695652
1-322087,8552-3703,5.680254944024147,7.477811761778221,9.815491676330566,-2.0303516387939453,0.18181818181818185,0.6071428571428571,0.0,4.009967532467533
1-322259,8552-3704,0.36649723423952124,1.8074359325859537,9.501230239868164,5.588943004608154,0.3043478260869565,0.06976744186046513,0.0,5.740758341759353
1-321962,8552-6101,0.28624788512809857,3.137377462582851,9.163161277770996,5.740016460418701,,,,
1-321961,8552-6102,0.545383463138888,3.493590664744756,9.871014595031738,3.5675582885742188,0.3333333333333333,0.0,0.0,6.02
1-322096,8552-6103,4.451439164793093,6.244420951843553,11.041616439819336,-2.479133129119873,0.0,1.0,0.0,2.36
1-198600,8552-6104,1.0,1.0,9.79797077178955,-2.403935432434082,0.0,1.0,0.0,2.36
1-322020,8552-9101,2.2832873056761898,7.290186006257731,10.86048698425293,4.4713921546936035,0.0,0.6181818181818182,0.18181818181818185,1.7030909090909085
1-322113,8552-9102,3.4617839886297843,5.7038660656562685,11.103707313537598,-2.1144356727600098,0.0,0.6954398853147076,0.18066356608384704,1.5373907765529753
1-90986,8553-12701,1.282634149059741,4.966578676944944,9.937140464782715,3.769589900970459,0.4634146341463415,0.032786885245901634,0.0,6.488012794882048
1-90190,8553-12702,7.354082727912417,10.263766485498966,10.648724555969238,4.65955924987793,,,,
1-593985,8553-12703,0.42706701065830854,4.972722659542175,9.280570030212402,5.6485700607299805,0.9333333333333332,0.0,0.0,8.521999999999998
1-90244,8553-12704,1.188911522592237,4.81780180899098,10.857264518737793,4.426771640777588,0.0,0.6470588235294118,0.07692307692307693,2.5165610859728504
1-90901,8553-12705,0.6724863116824545,5.81427875792221,10.221465110778809,1.8783009052276611,,,,
1-90242,8553-1901,0.44097207381427916,13.912401406037043,10.769437789916992,10.0,0.0,0.16666666666666666,1.0,-4.128333333333334
1-90685,8553-1902,7.715641083376795,9.041980001958198,10.545062065124512,-2.2764382362365723,0.0,1.0,0.0,2.36
1-90984,8553-3701,2.1362581860467422,4.095002231533286,9.089614868164062,-2.2905282974243164,0.125,0.0,0.0,5.15125
1-542308,8553-3702,7.323656625768593,8.482223512159193,10.761923789978027,-2.2449002265930176,0.0,0.5782017924255566,0.225,1.4319819311939865
1-91010,8553-3703,3.7385924955477825,7.863753342896281,10.928592681884766,1.2141072750091553,0.0,0.4880397301341574,0.0,3.5221498125954627
1-91019,8553-3704,0.40382531683033607,4.4596381459322965,10.04714298248291,4.186101913452148,0.2127659574468085,0.46875,0.1935483870967742,2.831236058682223
1-90176,8553-6101,3.8437398842981563,6.031363937811842,9.311079025268555,2.3767027854919434,1.0,0.0,0.0,8.8
1-90192,8553-6102,7.231130505688074,8.780738354341961,10.891051292419434,-2.2464776039123535,0.0,0.4761904761904762,0.4268027382364221,-0.027559327373599007
1-632698,8553-6103,8.046115133275697,9.855097535211115,10.572161674499512,-1.8719476461410522,0.0,0.6470588235294118,0.25,1.066176470588235
1-90213,8553-6104,5.052834573528375,7.742253342644569,10.969924926757812,-1.851894736289978,0.0,1.0,0.0,2.36
1-91016,8553-9101,1.437017708627479,4.6135053518622025,10.31973648071289,2.078256368637085,0.047619047619047616,0.44,0.06670592224503515,3.2707758001580336
1-90231,8553-9102,1.089757016057647,8.449504574644173,11.241913795471191,4.580881118774414,0.0,0.4985044865403789,0.13580246913580246,2.360370124195315
1-419427,8554-12701,2.5460258468436914,7.528839828049669,11.181257247924805,2.294382095336914,0.03248546275541695,0.5333333333333333,0.042663026088440456,3.1972815544022914
1-419536,8554-12702,0.116064438038634,9.774448833107424,8.130059242248535,4.4008026123046875,0.3181818181818182,0.027777777777777776,0.0,5.893762626262626
1-419504,8554-12703,1.7724043726839869,3.6870335842829864,11.022445678710938,4.150660514831543,0.047619047619047616,0.5833333333333334,0.0,3.5044047619047616
1-619066,8554-12704,0.33156148743912583,5.135048929948162,6.232892990112305,-1.7698675394058228,,,,
1-401919,8554-12705,3.602408355637573,7.678456591288927,10.641799926757812,4.99208927154541,0.0,0.40425531914893614,0.15384615384615385,2.423109656301145
1-419555,8554-1901,3.666976835478345,4.719477593304367,10.122570991516113,-2.126980781555176,0.0,0.5277777777777778,0.0,3.4319444444444445
1-419351,8554-1902,6.432222419787386,8.496447255370287,10.024181365966797,-1.7045029401779175,0.0,0.3269230769230769,0.0,3.8878846153846154
1-419380,8554-3701,1.0008194123016474,4.605599922154167,9.948384284973145,3.8782005310058594,0.0,0.5757575757575758,0.0,3.323030303030303
1-419533,8554-3702,3.7281398490144166,5.505394691665241,11.053525924682617,-2.44981050491333,0.0,0.7105263157894737,0.0,3.0171052631578945
1-419345,8554-3703,7.3224184059281585,9.17516872660275,10.389734268188477,0.6738026142120361,0.0,0.5744680851063829,0.33911929975898936,0.4841377148281798
1-401052,8554-3704,0.9681249139111169,3.4565654977182736,10.443801879882812,-1.3023086786270142,0.05555555555555555,0.4090909090909091,0.25,1.8380303030303025
1-419369,8554-6101,0.3899176553845964,5.1926638042613105,10.171324729919434,4.96476936340332,0.35,0.0975609756097561,0.0625,5.344286585365853
1-414400,8554-6102,7.333312267286077,10.054651438788143,11.330835342407227,-0.7635906934738159,0.0,0.25,0.06666666666666668,3.503833333333333
1-419288,8554-6103,6.885166814626829,9.467106656224995,11.273776054382324,-2.328890323638916,0.0,0.4666666666666667,0.0,3.5706666666666664
1-419301,8554-6104,6.766323897330216,9.688331045827107,11.044713020324707,0.8788701891899109,0.0,0.55,0.0,3.3815
1-419450,8554-9101,1.1229999918581728,6.123943478813436,9.903355598449707,4.796934604644775,0.35,0.2,0.02631578947368421,5.414973684210526
1-419607,8554-9102,4.829273030852095,7.525534013665674,11.280641555786133,-2.054586887359619,0.0,0.125,0.125,3.298749999999999
1-134760,8600-9102,6.968184180698414,10.380475117326517,11.590094566345215,,,,,
1-633832,8555-12702,1.165752945901644,9.826205992375396,10.902875900268555,3.7507548332214355,0.0,0.5957446808510638,0.4,-0.07434042553191533
1-134848,8555-12703,3.710694040841071,9.05946967432822,10.873452186584473,4.354273796081543,0.0,0.0,0.0,4.63
1-134884,8555-12704,6.942997555172458,10.452091092066839,11.353142738342285,-0.647040843963623,0.0,0.03333333333333333,0.0,4.554333333333333
1-134954,8555-12705,3.4429827958868957,7.9775193543964535,10.649737358093262,3.8141064643859863,0.0,0.5227272727272727,0.04878048780487805,3.034628603104213
1-134503,8555-1901,1.8665719327223835,8.163899678909,9.82348918914795,-0.2427593469619751,0.8571428571428571,0.0,0.08,7.533885714285714
1-135207,8555-1902,3.100476009365273,5.939479638344118,9.895573616027832,-1.0680712461471558,0.0,0.42857142857142855,0.0,3.657142857142857
1-134964,8555-3701,2.1195719765161876,6.604666935753457,10.805314064025879,-1.5218018293380737,0.0,0.6428571428571429,0.25,1.0757142857142852
1-134978,8555-3702,6.8426772963210345,8.87812677984322,11.139156341552734,-2.511096954345703,0.16666666666666666,0.5070245520030922,0.0,4.1740542669529805
1-93858,8555-3703,7.257601423258502,9.419784884371884,10.495600700378418,-1.198008418083191,0.0,0.6024096385542169,0.16494845360824742,1.880262079244814
1-210323,8555-6101,7.571997677899705,9.175108283095135,11.151016235351562,-2.449228286743164,0.0,1.0,0.0,2.36
1-134994,8555-6102,4.437940864077459,7.961471543750481,11.134285926818848,-2.2057018280029297,0.0,0.6862745098039216,0.0,3.072156862745098
1-93872,8555-6103,6.674387115723265,8.74923076745157,11.294541358947754,-1.214352011680603,0.0,0.26666666666666666,0.07692307692307693,3.380051282051282
1-93908,8555-6104,8.277080847811007,10.008853459421546,11.000734329223633,-2.3966469764709473,0.0,0.7333333333333333,0.0,2.9653333333333336
1-134924,8555-9101,7.642726690296911,9.246729628519285,10.905757904052734,-2.4886884689331055,0.0,0.42857142857142855,0.05609748299677585,3.1870459496298755
1-93903,8555-9102,0.8749538174102164,3.9811801090521897,10.272453308105469,3.0864291191101074,0.19047619047619047,0.0,0.0,5.424285714285714
1-43188,8566-12701,8.47740068434676,10.835576631213101,11.205042839050293,-2.213291645050049,0.054054054054054064,0.5,0.75,-2.5645945945945945
1-43285,8566-12702,0.4534639617885631,6.906396665969148,10.297271728515625,5.887849807739258,0.125,0.17629133402170905,0.060106805376859286,4.24737364271264
1-43361,8566-12703,1.368142350628639,6.7883052053898805,9.902816772460938,0.6801012754440308,0.2084490651448277,0.07407407407407407,0.0042044700154901535,5.295850994775975
1-43311,8566-12704,0.6105252906659894,4.7632477979233645,10.772992134094238,5.1419219970703125,0.0392156862745098,0.5,0.1,2.8205294117647055
1-604818,8566-12705,0.4863210040772433,9.466254346680516,10.180998802185059,5.077047348022461,,,,
1-338593,8566-1902,5.884965475500564,8.451879872228531,10.010123252868652,0.4346252679824829,0.10714285714285714,0.5416666666666666,0.0,3.847202380952381
1-43268,8566-3701,1.0432760523663958,7.010775616340172,9.58176040649414,1.3558076620101929,0.0,0.1794871794871795,0.035820494342783324,3.922388359971578
1-338600,8566-3702,3.6792126556471296,6.3409670244662,9.774101257324219,-2.2297282218933105,0.0,0.4444444444444444,0.0,3.621111111111111
1-43272,8566-3703,0.5855163466368704,6.994030408185425,10.15647029876709,2.953695297241211,0.0,0.625,0.0,3.2112499999999997
1-584598,8566-3704,0.1891518729919137,5.1134667796935585,10.276145935058594,4.296110153198242,0.2058823529411765,0.2352941176470588,0.0,4.954411764705882
1-338250,8566-6101,8.763844517866858,10.839765187897266,11.307157516479492,-2.023942470550537,0.0,0.0,0.3633483327055039,1.5851409719278773
1-338523,8566-6102,4.72626024227398,7.668733812250841,10.95378303527832,-1.234362244606018,0.0,0.6208563382780106,0.3441037431173543,0.3370667447854867
1-338566,8566-6103,0.4729333268519793,7.114591405321744,9.143174171447754,3.848412036895752,,,,
1-43374,8566-6104,8.006511586846669,10.177337174498629,10.914874076843262,-2.3076653480529785,0.0,1.0,0.0,2.36
1-338559,8566-9101,3.3040440576706875,10.738836295725784,11.548273086547852,-1.6542555093765259,0.0,0.3279843603632957,0.0,3.8854755019753187
1-338555,8566-9102,4.385597883397293,8.472375945319492,11.271495819091797,-0.2914186716079712,0.0625,0.5555555555555556,0.1828936358795177,2.0968652202185307
1-351614,8567-12701,0.6706827016602024,5.536783252366964,10.001994132995605,4.0,,,,
1-378715,8567-12703,0.5198653650137495,7.777594538539107,9.863526344299316,3.060939311981201,0.5869565217391305,0.054054054054054064,0.030769230769230767,6.697059839103318
1-378681,8567-12704,1.362200715703411,3.9832788231925114,9.853860855102539,3.316985607147217,0.08108108108108109,0.0975609756097561,0.0,4.746644693473962
1-548200,8567-12705,5.876429640666181,7.224797576578068,11.040624618530273,-2.6014580726623535,0.0,0.11666666666666667,0.75,-1.919833333333334
1-351572,8567-1901,4.570017166435686,7.142501901680553,9.93734359741211,0.13261914253234863,0.0,0.3333333333333333,0.0,3.873333333333333
1-351596,8567-1902,0.7735421819684364,4.992066183478698,10.489401817321777,3.5106663703918457,0.06451612903225806,0.08496228274299326,0.054054054054054064,4.253194903264948
1-351566,8567-3701,1.8019868185150423,7.4931479317317935,10.53036880493164,0.4,0.0,0.3333333333333333,0.0425531914893617,3.516737588652482
1-378394,8567-3702,3.873446593230118,6.900726959556063,11.052180290222168,0.002555251121520996,0.0,0.25,0.0,4.0625
1-351478,8567-3703,7.446464948007377,8.857115903979812,10.61398696899414,-2.1642627716064453,0.0,0.4827586206896552,0.43478260869565216,-0.1093403298350828
1-378401,8567-3704,8.41556270693217,10.250094807498861,10.76712703704834,-1.8532828092575073,0.0,0.5555555555555556,0.0,3.368888888888889
1-351538,8567-6101,1.7853888829523383,4.53930221172387,10.624082565307617,3.737842082977295,,,,
1-351511,8567-6102,0.529284382200519,3.3480777305730536,9.079122543334961,4.290750503540039,,,,
1-548199,8567-6103,2.397074805216556,6.189051110643533,9.975192070007324,3.2790579795837402,0.0,0.4934565471075912,0.0,3.509853638065768
1-351628,8567-6104,5.197626328927491,7.748954769208989,10.839229583740234,-2.38863468170166,0.0,0.4444444444444444,0.7,-2.2448888888888896
1-351506,8567-9101,0.4800883243052429,7.796489689403991,9.604344367980957,4.734971046447754,0.5555555555555556,0.06451612903225806,0.0,6.800215053763441
1-351622,8567-9102,1.5725129776483306,8.540968312193858,10.814311027526855,1.9801771640777588,0.0,0.2798631740030606,0.045454545454545456,3.6138015041039617
1-392976,8568-12701,5.7035654684830295,7.64495912706361,10.074793815612793,-2.2818760871887207,0.0,0.5982600251405408,0.2,1.595949742930972
1-274366,8568-12702,0.39023972950088737,4.703616939983513,9.974518775939941,5.22212553024292,0.18,0.125,0.0,5.096849999999999
1-274244,8568-12703,0.6463982097538221,7.390004695776448,10.572673797607422,3.8663859367370605,0.25,0.0967741935483871,0.0,5.452822580645161
1-608586,8568-12704,8.606392111016051,10.595528951946966,11.170446395874023,-2.191195487976074,0.0,0.5272648385268562,0.4736842105263158,-0.5363648676664905
1-392972,8568-12705,0.737209467996399,4.424969311304062,10.19313907623291,5.0931620597839355,0.1153114758936788,0.06521739130434782,0.0,4.962805376215771
1-273933,8568-1901,7.958954429363509,9.558370773413982,10.944082260131836,-2.2416911125183105,0.0,1.0,0.0,2.36
1-273861,8568-1902,7.694052200780797,9.355899508191646,10.324579238891602,-2.2091636657714844,0.0,0.4854930065888337,0.0,3.5279308750433476
1-392010,8568-3701,4.72405014469907,8.10746349983672,10.58114242553711,-2.2798843383789062,0.0,0.6,0.42857142857142855,-0.32342857142857184
1-392862,8568-3702,7.811021347034379,9.467231390887621,10.577569007873535,-2.1277828216552734,0.0,0.4878048780487805,0.0,3.522682926829268
1-274368,8568-3703,0.7252630755697296,8.316397255877355,9.757071495056152,-0.5942320823669434,0.15384615384615385,0.4473684210526316,0.3,1.7420121457489879
1-392956,8568-3704,1.0498280299561473,7.240330269055865,10.64565372467041,2.160409450531006,0.0,0.3333333333333333,0.5,-0.3166666666666673
1-547744,8568-6101,2.1081669043219606,9.1101612070268,10.716063499450684,1.4588266611099243,0.05,0.5514265164229202,0.1263157894736842,2.5282354919304977
1-392988,8568-6102,4.883189037674116,8.027055660138316,10.584781646728516,2.390376329421997,0.0,0.4848484848484849,0.3125,0.910643939393939
1-274323,8568-6103,1.8932723685874973,9.374140479778497,10.929075241088867,4.482747554779053,,,,
1-394404,8568-6104,3.7029367606866894,8.285082054224866,10.924017906188965,1.9826529026031494,0.037037037037037035,0.4736842105263158,0.16,2.3683812865497074
1-392067,8568-9101,4.04530911980811,9.382728284178619,10.924778938293457,-0.9412037134170532,0.0,0.6666666666666666,0.1111111111111111,2.1855555555555557
1-274226,8568-9102,5.895740095493678,7.828691069684035,10.986164093017578,-1.3634661436080933,0.0,0.0,0.0,4.63
1-594602,8588-12701,4.295462288815883,8.180786653082432,10.547828674316406,3.0,0.0,0.5652173913043478,0.0,3.3469565217391306
1-634138,8588-12702,0.44634100420368217,7.875141287514138,10.179508209228516,4.432087421417236,0.25,0.2458675625378577,0.0,5.114380633039063
1-95112,8588-12703,1.110239902406056,5.492293321788217,10.587767601013184,4.735817909240723,0.0625,0.22916666666666666,0.02083333333333333,4.195833333333333
1-135641,8588-12704,3.1582387771882217,9.547169012493441,10.769474029541016,2.2624149322509766,0.0,0.5588235294117647,0.1509433962264151,2.0965649278579352
1-135383,8588-12705,1.3315229013894267,9.13678688585769,10.626520156860352,4.576764106750488,0.18181818181818185,0.15555555555555556,0.0,5.035070707070708
1-135657,8588-1901,1.6836491761739456,9.355694062728366,9.97169303894043,-0.8325254917144775,0.75,0.022388059701492536,0.015158045062538832,7.579654686853537
1-135794,8588-1902,4.317534200563064,6.6038838042265535,10.539841651916504,-0.7046003341674805,0.125,0.42857142857142855,0.3541219934378795,1.2108505521334263
1-210700,8603-12701,6.9898541965178955,9.589317131873464,11.180641174316406,,0.0,0.5294117647058824,0.030303030303030307,3.1742959001782527
1-95092,8588-3702,2.9937093965979757,9.495984917902351,10.841652870178223,-2.3283848762512207,0.0,0.5588235294117647,0.3636363636363637,0.31419786096256574
1-95159,8588-3703,0.8840657500869268,7.9408686328897975,9.904903411865234,3.4165520668029785,0.07142857142857142,0.25,0.09302325581395347,3.5808222591362124
1-95093,8588-3704,3.8734040646417216,6.444381071680531,10.165534019470215,-1.796310305595398,0.0,0.6875,0.0,3.069375
1-135517,8588-6101,1.656122162770919,8.930627147500156,10.883722305297852,1.0,0.0,0.6296296296296297,0.325,0.47724074074073997
1-135372,8588-6102,6.806276437811198,8.788956229878043,10.83102035522461,-2.2810235023498535,0.0,0.3488372093023256,0.4734848484848485,-0.12966349541930988
1-135679,8588-6103,2.2083143665140534,9.202004605515215,9.566522598266602,0.819438099861145,0.9047619047619048,0.0,0.0,8.402857142857142
1-95111,8588-6104,3.2826737488313165,7.790722235913947,10.474629402160645,2.07804012298584,1.0,0.0,0.0,8.8
1-135371,8588-9101,2.7311471532402147,8.201381682748556,10.629815101623535,5.359176158905029,0.0,0.5015792038142873,0.0,3.491415207341568
1-594641,8588-9102,0.8326941172890444,6.546016513478503,10.354348182678223,4.490103244781494,0.021739130434782608,0.3,0.0,4.039652173913043
1-245082,8591-12701,0.6055490329132488,2.6596163408169073,9.743980407714844,5.046891212463379,0.3160423916310914,0.21739130434782608,0.07042253521126761,4.864277667161663
1-245054,8591-12702,0.3652382842344408,3.6973141471284223,10.020905494689941,4.9160966873168945,0.014084507042253518,0.15384615384615385,0.0,4.339501625135428
1-245089,8591-12703,1.5304973181702068,6.174661787671391,10.140717506408691,2.470865249633789,0.09302325581395347,0.057142857142857134,0.0,4.8881926910299
1-245456,8591-12704,2.20393981121591,6.143487162995136,9.976126670837402,-1.4851313829421997,0.3365434399917159,0.17613874202090746,0.0,5.633551200377995
1-245404,8591-12705,2.6716687340317713,7.079557338278907,10.851859092712402,4.837137222290039,0.0,0.3704110190418702,0.02325581395348837,3.594283265844722
