mangaid,dl_ttype,ff_age_lw,ff_age_mw,ff_mass,gz_p_dominant,gz_p_nobulge,gz_p_obvious,gz_ttype,p3d_age_lw,p3d_age_mw,p3d_mass,plateifu,z
1-285062,-2.1589064598083496,6.722382678689217,7.5857527626615475,10.059964179992676,0.0,0.0,1.0,2.36,6.8390570012895635,8.127695460021242,10.098427772521973,8319-1902,0.0269767
1-285065,5.687523365020753,,,9.718360900878906,0.0,0.2380952380952381,0.038461538461538464,5.535549450549451,0.531696912950839,2.0716419525023593,9.950552940368652,8319-3701,0.0268704
1-285066,-2.179809093475342,6.886651496017264,8.192711295211192,10.437322616577148,0.0,0.0,0.5686274509803921,3.339215686274509,6.365269490001241,9.024979898900412,10.557005882263184,8319-12703,0.0268396
1-285095,-2.6026105880737305,5.254076792949227,7.539681713145683,10.980481147766113,0.24841634579555336,0.0,0.5897435897435898,1.209553073515314,7.247520256558827,8.963457173136167,11.029833793640137,8319-12701,0.0571118
1-285136,5.005895137786865,4.647457923412332,7.003225513267091,10.312554359436037,0.0,0.07142857142857142,0.314083718171009,4.214887102608952,1.3982599586842388,6.436447068470117,10.647797584533693,8319-12704,0.0288275
1-285144,-2.4126124382019043,7.759166871879039,10.332566227071924,10.840134620666504,1.0,0.0,0.0,-3.7500000000000013,7.938793843559723,10.013601963968684,11.056754112243652,8319-6101,0.0905146
1-285728,5.562884330749512,,,10.118308067321776,0.0,0.022222222222222227,0.25,4.155166666666667,0.6629193927734591,3.138500638748808,10.37572956085205,8330-9101,0.0348771
1-285729,-2.250978946685791,5.2074312465898345,9.265546142266613,10.821666717529297,0.5,0.0,0.6,-0.9220000000000006,3.9727265135823484,8.599119103030716,11.031354904174805,8330-3702,0.054177
1-285737,4.439000606536865,2.641956507907965,4.78762679927455,10.03821086883545,0.05,0.022222222222222227,0.4155844155844156,3.3602900432900435,1.438337342669825,7.873896279077978,10.419147491455078,8330-12703,0.0269457
1-285748,2.4772372245788574,3.2016964440690954,5.7205261795591795,9.969003677368164,0.08333333333333333,0.18604651162790692,0.06976744186046513,4.549108527131783,0.7526426440473534,4.385145277685049,10.319960594177246,8330-6102,0.0489161
1-285879,-2.3224968910217285,7.81955179109445,8.519227045072249,11.005085945129396,0.0,0.0,1.0,2.36,7.806237307360051,9.632962731439145,11.159391403198242,8331-9101,0.062122
1-285916,1.8269411325454712,6.047041607361322,9.592061558808131,11.01851749420166,0.0196078431372549,0.0,0.5294117647058824,3.2639215686274503,3.9233625952307873,8.732167446148427,11.27507495880127,8331-12702,0.132899
1-286274,-2.27051305770874,8.332646986900366,11.644442942558115,10.665190696716307,0.0,0.0,0.5135135135135135,3.464324324324324,4.314671904798352,8.874306459927348,10.930368423461914,8332-6104,0.0721069
1-286307,3.990381240844727,4.2915283908964215,8.289875112740168,10.774431228637695,0.05882352941176471,0.025,0.25,3.673808823529412,0.8972043071240708,5.446474261589705,11.033034324645996,8332-12703,0.0903507
1-286558,2.9296815395355225,2.6201240162106085,4.389153545622679,9.573271751403807,0.04444444444444445,0.11356151627336528,0.07894736842105263,4.5518965520996995,0.5176076685044917,2.336616794627938,10.00394058227539,8325-12701,0.0429168
1-286795,-2.2797117233276367,4.6476913784513165,5.673881514840955,10.958579063415527,0.32,0.0,0.4583333333333333,0.9079833333333333,3.028016633708229,6.094349662142389,11.20736026763916,8329-9101,0.108075
1-286804,3.436354160308838,4.927561792600859,6.513491716727835,11.068405151367188,0.13304064391671655,0.07752374936904906,0.25,3.2708934388468505,1.822917369254174,4.6917126533276425,11.249899864196776,8329-6102,0.142887
1-286805,4.933817386627197,,,8.79564380645752,0.0042044700154901535,0.2558139534883721,0.06619447938041967,5.511249259123152,0.3838830633034617,7.097255355781944,9.139383316040039,8329-12702,0.0128534
1-289729,6.1491570472717285,,,9.53337287902832,0.0,0.5291896182618526,0.1836734693877551,6.419781932641722,0.3952495426159867,6.4233300604196755,9.898898124694824,9194-12702,0.0247715
1-289817,4.749354839324951,,,9.599133491516113,,,,,0.5171600326770835,5.0072828808713625,10.017721176147461,8086-12702,0.0257224
1-289841,-2.2514967918396,7.493036865858373,9.592061558808131,10.617411613464355,0.2409624606648767,0.0,0.8484848484848485,0.6846739735677271,6.838951876122006,8.659814377954628,10.715539932250977,8616-3701,0.0301797
1-289846,4.175155162811278,5.019985108276587,8.090821156040906,10.48904514312744,0.05882352941176471,0.0,0.7160474182512531,2.511631184099067,3.4981429061260263,8.286464863939083,10.755589485168457,8616-12702,0.0305366
1-289864,-0.7207819223403931,4.950829259335164,7.383062446746607,10.93807601928711,0.875,0.0,0.125,-2.9862500000000014,7.514470108122116,9.972106918804084,11.124271392822266,8616-6103,0.0496089
1-289865,-2.371467113494873,7.90241322422203,10.512816843039824,10.98608112335205,0.2168661911498188,0.0,0.6862745098039216,1.2548181809096164,7.574309249391936,10.194470592736232,11.204055786132812,8615-12703,0.0524952
1-289868,5.02031135559082,6.793361339480497,10.99141015653675,9.304410934448242,0.0,0.1956521739130435,0.16326530612244894,5.075257320319431,0.23234213074568744,1.494653487166492,9.716352462768556,8616-6102,0.030455
1-289993,1.0624492168426514,4.834271745604464,5.254076792949227,9.505240440368652,0.0,0.15625,0.0,5.2815625,1.306177152387167,4.708050061057782,10.06231689453125,8086-12701,0.0402935
1-290015,1.226290583610535,5.813816746246798,10.338382034828316,9.557302474975586,0.0,0.3636363636363637,0.032786885245901634,6.07193740685544,2.8411805983555767,9.625857884513858,10.08170223236084,8086-6103,0.0388496
1-294969,-0.476563811302185,7.5863264331339435,8.752451868654967,10.028225898742676,0.0,0.0,1.0,2.36,8.388348993253707,9.876133334738146,10.260228157043457,9050-1902,0.0455907
1-294992,-1.162523627281189,6.2975508970985095,9.512422990994567,10.885869026184082,0.07562580067413335,0.0,0.4186046511627907,3.0460232322112275,1.7433228818933784,5.068347799133753,11.050657272338867,9050-12703,0.104957
1-295095,3.510361194610596,6.047041607361322,11.317925911289796,9.82174015045166,0.07407407407407407,0.0,0.26666666666666666,3.4039259259259267,2.916729821976293,7.4712627924644925,10.18597412109375,9049-3701,0.0410386
1-29512,3.805988788604736,3.481566462132333,5.7205261795591795,10.72895050048828,0.2608695652173913,0.0,0.5158775355872202,1.2728710376952708,1.1937931770251522,7.1147007674911436,11.157331466674805,8655-3701,0.0711797
1-295155,-0.5157673358917236,4.3910822143635375,9.662000809366582,8.890395164489746,0.038461538461538464,0.5909090909090909,0.1,6.544783216783216,0.6121657802063143,7.636989131586679,9.479506492614746,9049-3704,0.0148569
1-295183,1.4,5.953751504299957,10.898120567961678,10.784834861755373,0.1,0.0,0.575,2.48675,5.26835363633483,8.629574449861797,11.004915237426758,9050-12705,0.0857563
1-295190,3.127426147460937,4.5544012665726665,5.953751504299957,10.744383811950684,0.13333333333333333,0.04706830020251632,0.5555555555555556,2.4478303674000483,2.393708354999018,5.790185153989513,11.050312042236328,9049-12701,0.0648295
1-295212,-2.465984344482422,7.796194367432972,10.524859815994883,10.6454439163208,0.325,0.0,0.5757575757575758,0.5995303030303023,7.089186926661856,9.501825381806213,10.727598190307617,9050-1901,0.0430594
1-295241,-2.4549379348754883,,,11.050603866577148,0.0,0.0,0.7,3.0410000000000004,6.455768783573093,8.30123527885212,11.123929023742676,9050-12702,0.0627394
1-295272,-2.43359375,2.042886471424413,2.728074480960664,10.766368865966797,0.32,0.0,0.3333333333333333,1.1917333333333326,5.4195235192450255,6.978397791856231,10.896085739135742,9050-6104,0.0590993
1-295299,4.572937965393066,4.367821369388783,11.17799226660506,9.38612461090088,0.043478260869565216,0.05882352941176471,0.14285714285714285,4.186660577274387,0.4812937700972815,2.4220277533434285,10.008299827575684,9048-12701,0.0420866
1-295303,-2.188029289245605,8.948962533265476,11.317829605481384,11.21072769165039,0.0,1.0,0.5,7.665000000000001,8.282771821382934,11.016017379740964,11.377103805541992,9048-3703,0.128491
1-295343,-0.0081709623336792,6.116608810389347,9.006293461727019,9.772723197937012,0.06451612903225806,0.0,0.4545454545454545,3.057536656891496,2.126906011001846,3.781801306808613,9.91572093963623,9047-3701,0.0392849
1-295352,5.632265090942383,,,9.361340522766113,0.0,0.4230769230769231,0.032786885245901634,6.319804539722573,0.7708139027460702,6.710716238286272,9.987377166748047,9048-12702,0.0396009
1-295355,-0.9096654653549194,7.5863264331339435,11.084701119453975,11.216919898986816,0.0,1.0,0.03333333333333333,8.724333333333334,1.0841788650151702,3.06532761843292,11.111241340637207,9047-12704,0.110115
1-295359,-1.7572048902511597,8.866580700668841,10.594290062257137,9.747520446777344,0.1973684210526316,0.0,0.5853658536585366,1.647272143774069,8.028818527894769,9.749625245260662,10.01726531982422,9049-1902,0.0418598
1-295367,-2.7497363090515137,3.983517184623108,5.336081358986921,10.989617347717283,0.42857142857142855,0.0,0.03333333333333333,0.9629047619047616,3.6551910357644815,7.006958676864449,11.059795379638672,9048-3704,0.0960285
1-295448,0.3548319339752197,4.899745319685805,9.797274098094679,9.694231033325195,0.0,0.0,1.0,2.36,1.4826857651570384,7.615586875985191,10.094196319580078,9047-3704,0.0422641
1-295449,1.9052381515502932,4.880916275002708,9.35883658744432,9.93480110168457,0.0,0.25,0.0,5.6724999999999985,1.8805147032170249,7.260056149384877,10.319723129272461,9047-12702,0.0429928
1-295474,-2.1792287826538086,3.668146629359653,4.367821369388783,10.651985168457033,0.5,0.0,0.4736842105263158,-0.6352631578947374,7.823569782793579,8.908416042414807,10.787861824035645,9047-6101,0.0424607
1-295476,3.3917160034179688,5.55330364016494,8.397142294868804,10.711392402648926,0.12962962962962962,0.05128205128205128,0.28635244258633524,3.107529812878876,2.257150137235499,6.915137733273943,11.095329284667967,9049-12702,0.0905909
1-295506,10.0,0.6828664942170438,1.4758315006169271,7.969054698944093,,,,,0.33074122808246625,5.107115258031922,8.662081718444824,9049-6101,0.0139174
1-295525,-2.1711053848266597,4.04130646173504,10.85147674187441,10.921480178833008,1.0,0.0,0.03333333333333333,-3.825666666666668,0.4461273875493456,1.3704877329690537,10.950767517089844,9048-12705,0.108401
1-295542,-2.1904668807983403,8.892387083706419,9.72797234767293,10.128589630126953,0.3541219934378795,0.0,0.625,0.2437076949905692,1.1098352691787827,12.051665194675165,10.764805793762207,9048-1902,0.0503021
1-295629,3.7548809051513667,2.3154414234945633,9.21890164487239,10.79121208190918,0.13580246913580246,0.020434945173857973,0.6111111111111112,2.1899668077947405,5.078407859578554,8.052389929973709,11.005876541137695,9050-12704,0.0577035
1-295709,-2.397014617919922,13.183725493736134,13.790110075285671,10.811004638671877,0.0,0.0,0.4356435643564357,3.641089108910891,5.06091863148436,7.127679920188219,11.023058891296387,9048-6103,0.0881219
1-295721,-2.1792230606079097,6.093686419081041,9.965221035427264,10.81005859375,0.0,0.0,1.0,2.36,3.353198703362427,6.295957318673512,10.904703140258787,9047-1901,0.0644593
1-295760,-2.1327071189880367,8.98567601991774,10.105157015171525,9.929670333862305,0.0,0.0,1.0,2.36,4.089475710692507,5.223439188168272,9.97121810913086,9047-1902,0.0435357
1-295790,3.5224738121032715,3.621501536389848,5.347366327006679,9.509401321411133,0.0,0.0,0.0,4.63,1.6669548159974854,8.331733290858518,10.030587196350098,9047-9101,0.0396533
1-295832,4.157665729522705,3.854726664116399,6.606781129390148,9.64932918548584,0.0,0.16939002437295209,0.18461538461538465,4.917279478558287,0.4886900631189654,5.881942295700599,10.165489196777344,9049-6102,0.041684
1-295839,-2.29695987701416,4.8102183225013935,6.937543449954867,11.014994621276855,0.0,0.26666666666666666,0.6341463414634146,4.302487804878049,1.9415939798738184,4.505586929826405,11.055636405944824,9047-3703,0.130661
1-295887,-2.381246566772461,11.83999779829674,13.440091739024814,10.936118125915527,0.0,0.0,1.0,2.36,8.241351904811129,9.254082976722607,10.978264808654783,9048-3701,0.0634565
1-295935,2.8719682693481445,6.047041607361322,10.033860583873563,10.763601303100586,0.15053763440860216,0.0,0.5,2.233494623655914,0.9643820427018112,4.361338821850048,11.04412078857422,9048-6104,0.0950942
1-295955,5.0,,,9.305209159851074,0.03333333333333333,0.32,0.15217391304347827,5.33963188405797,0.357111629342041,3.0781165835720117,9.80887222290039,9048-12704,0.0395079
1-295996,3.1748380661010738,4.554162496955652,5.439856929013537,10.521366119384766,0.6666666666666666,0.0425531914893617,0.4061680985146764,-1.7012214417843436,3.8112301716819514,6.564384101622317,10.77348518371582,9048-1901,0.0667326
1-296005,4.2440829277038565,2.9376594943359353,4.002725225864065,9.920568466186523,0.2222222222222222,0.03118421092541565,0.4444444444444444,1.8889270484478724,0.6922612821757876,3.294444619240762,10.23421573638916,9088-6101,0.048095
1-296074,2.6535701751708984,4.274531498296256,5.3940111276877705,10.473161697387695,0.0,0.0,0.5714285714285714,3.3328571428571427,4.5784948766262525,10.381728899015883,10.93061637878418,9088-12705,0.0637745
1-296149,4.2015628814697275,8.705806786077476,12.064245677034329,10.18604850769043,0.0,1.0,0.0,8.8,2.149471333013207,8.369949090982981,10.662635803222656,9048-12703,0.0478924
1-296190,-1.2581087350845337,,,10.985677719116213,0.0,0.0,0.2222222222222222,4.1255555555555565,7.341803639661403,8.891413231032008,11.032249450683594,9047-12701,0.0479823
1-296316,-2.6500630378723145,7.157960816032076,7.9880282898505435,10.672282218933104,0.0,0.0,0.4324324324324325,3.648378378378378,5.637743443033173,7.948457561799322,10.833196640014648,9048-3702,0.0683215
1-296334,1.1289012432098389,4.6544558186601375,7.558167951661988,10.086174964904783,0.22448979591836726,0.02631578947368421,0.37777777777777777,2.0009567967537896,1.643319785036109,7.037289763386442,10.527329444885254,9048-9101,0.0476697
1-296457,-1.99093234539032,5.533946533142916,8.845741618225393,10.569714546203613,0.2127659574468085,0.0,0.6363636363636364,1.4024758220502902,4.172484256878511,8.437563983135144,10.835431098937988,9088-6104,0.0321971
1-296694,5.219520092010498,,,9.486818313598633,0.0,0.0,0.3636363636363637,3.8045454545454542,0.6780900691403347,9.253351442750374,10.002342224121094,9088-1901,0.0259349
1-296824,4.73592472076416,2.595311479480161,5.673881514840955,10.50323486328125,0.0,0.0,0.5233399520172739,3.442018308920788,0.5476167875349607,5.077292806169554,10.827873229980467,9028-9101,0.0531755
1-29726,-2.602636337280273,8.979940832405216,11.779450473215988,11.019186973571776,0.35294117647058826,0.0,0.4566783003410195,0.6356931994023558,4.311565335808687,5.141085208553292,11.00970458984375,8655-3702,0.0826497
1-29728,1.7394912242889404,3.898340752295793,4.845024740370513,9.55442714691162,0.0,0.25,0.0,5.6724999999999985,3.362821648232809,7.018723977926062,9.891390800476074,8655-6103,0.0371805
1-29748,-2.40408992767334,7.4463913652102205,10.105157015171525,9.935209274291992,0.0,0.0,0.6071428571428571,3.251785714285714,5.231830663262588,7.693883247692161,10.194572448730467,8655-1901,0.022108
1-29749,4.886678695678711,1.522476487216329,3.0617615258552684,9.418492317199707,0.02745362630907751,0.35,0.057142857142857134,5.729724325815643,0.5056342000418671,2.8082007693394084,9.75599193572998,8655-12701,0.0221523
1-297822,-2.345334529876709,3.668146629359653,4.274531498296256,10.245283126831056,0.43478260869565216,0.0,0.3508380244629786,0.19011942359947295,2.6423909320763643,5.126227300452452,10.456687927246094,9492-1902,0.0530503
1-297846,-2.2743468284606934,6.420032078282444,8.424775341592676,9.99750518798828,0.0,0.0,0.4651162790697674,3.574186046511628,6.374991337837503,8.502531773638863,10.332059860229492,9492-3704,0.0466428
1-297860,-1.8480850458145144,9.918576591603848,9.592061558808131,10.924851417541504,0.3441037431173543,0.0967741935483871,0.575,0.8447090197733447,3.395709417579942,7.38940429040218,11.226277351379396,9492-12702,0.11571
1-297902,-2.204015254974365,8.286002006374693,9.95429930609642,10.027761459350586,0.3,0.0,0.3928571428571429,1.224214285714285,7.266707206330239,8.810134298419863,10.315452575683594,9492-1901,0.0457556
1-297910,-2.622208595275879,7.493036865858373,9.21890164487239,10.307449340820312,0.24675324675324675,0.0,0.4,1.6542077922077918,6.183440721604332,8.167073417144238,10.611394882202148,9492-3703,0.0509815
1-29792,-2.3821988105773926,3.761436561685899,4.834271745604464,9.300498008728027,0.0,0.0,0.27147568203306965,4.013750201784932,1.19086858344245,5.500536903037485,9.661226272583008,8655-6101,0.0226332
1-297924,0.6810703277587891,6.600850952463483,8.680949327562448,10.19974136352539,0.0,0.0,0.5333333333333333,3.4193333333333333,5.987565673362572,7.725067089821187,10.468786239624023,9492-3702,0.0508771
1-297936,-2.0670037269592285,,,11.443546295166016,,,,,8.505631699336943,10.075139677817015,11.350896835327148,9492-9101,0.0526085
1-297950,1.9141159057617188,6.513491716727835,9.82528629339153,10.132551193237305,0.27450980392156865,0.0,0.35714285714285715,1.5188935574229685,1.5173060474853304,6.155397387665587,10.52872371673584,9492-6103,0.0509214
1-297987,-2.156430721282959,7.8350672837654125,11.177114783871396,10.026291847229004,0.0,0.0,0.0,4.63,6.037313592615307,7.415558927882569,10.21840763092041,9492-3701,0.0460702
1-29799,1.4211729764938354,,,9.975655555725098,0.07142857142857142,0.0,0.4888888888888889,2.9216507936507936,2.458837931435933,4.5231729249311865,10.33775234222412,8655-12705,0.0452238
1-298089,5.281929016113281,6.990450919591877,12.22083116598609,9.917744636535645,0.0,0.3333333333333333,0.0,6.02,0.5992221943181777,5.507994523271201,10.510345458984377,9492-12703,0.0467243
1-29809,-1.857503056526184,5.3951490884966065,9.651780976817685,9.240896224975586,0.0,0.0,0.11174959511123812,4.376328419097488,1.8986097513151252,4.914633391050852,9.573149681091307,8655-1902,0.0219618
1-298090,1.514589548110962,4.46111162252379,6.742684901784352,9.827901840209961,0.5,0.20512820512820512,0.0,1.2953846153846147,0.5524990108372871,3.478281042875692,10.191582679748537,9497-3701,0.0462712
1-29811,3.1381421089172363,4.13354354797355,7.375502135219502,9.853684425354004,0.0,0.1388888888888889,0.0,5.2091666666666665,0.8911018186428589,6.835483651969478,10.311121940612793,8655-9102,0.0447689
1-298111,,0.8174957343450268,3.2580120433250137,10.747174263000488,0.6666666666666666,0.036019033275101475,0.0,-0.806467297909494,,,,9497-12705,0.117007
1-298114,-2.363198757171631,,,11.230816841125488,0.0,0.0,1.0,2.36,3.0422194352265732,2.3465045982866988,11.034461975097656,9497-6101,0.115516
1-298197,-2.379166603088379,7.16652158889263,9.17225655773998,10.84636402130127,0.7743636461554705,0.0,0.05555555555555555,-1.9852784658939544,4.980492617873232,6.807995446363022,11.034693717956543,9497-6104,0.0921547
1-298206,4.9165143966674805,,,9.617867469787598,0.0,1.0,0.0,8.8,0.6652949997000588,8.395757147596346,10.173243522644043,9497-12702,0.0414104
1-298228,-1.8800526857376096,4.134596604287245,4.601046669427929,11.06882381439209,0.0,0.14285714285714285,0.6666666666666666,3.712380952380953,1.5570094905628515,2.8034134268485165,11.168634414672852,9497-6103,0.141057
1-29843,6.611477851867676,,,9.589224815368652,0.0,0.2558139534883721,0.0,5.696744186046512,0.7963954477773796,7.107486468955617,10.08401870727539,8655-12702,0.0229224
1-29851,-1.9478207826614382,11.411215831139971,12.157535402746651,10.879984855651855,0.0,0.0,1.0,2.36,5.317763130879257,6.753780291379372,11.039185523986816,8655-9101,0.0925906
1-298533,5.41194486618042,3.1084064144945525,5.813816746246798,9.088313102722168,0.08333333333333333,0.24550245319565245,0.0540088034349599,4.8328119126951785,0.4818711730991355,3.131430648404583,9.51591968536377,8939-6102,0.0153263
1-298537,5.051939487457275,,,10.052289962768556,,,,,1.3537616461797486,4.027484470546224,10.086983680725098,8939-12704,0.012853
1-298546,-2.503798484802246,6.862971699016883,9.82517571954561,9.262569427490234,0.0,0.0,1.0,2.36,4.04885505387924,7.764829972731294,9.539627075195312,8939-1901,0.012869
1-298626,-2.241904258728028,8.845741618225393,11.644442942558115,10.11764907836914,1.0,0.0,0.16666666666666666,-4.128333333333334,6.735992044198501,9.309808223441024,10.38931655883789,9509-6102,0.0207932
1-298640,5.407538890838623,0.8228014945820876,4.6943366884480096,9.341036796569824,0.0,0.0,1.0,2.36,0.8889753777998735,8.52071793015298,9.943169593811037,9509-12701,0.0204859
1-298668,1.0,4.601046669427929,9.032321773821996,10.189077377319336,0.24675324675324675,0.06976744186046513,0.5925925925925926,1.5079528395807458,1.3023707975065977,1.9821490413627048,10.213988304138184,8939-3702,0.0248864
1-298677,4.46455717086792,1.5691214808237088,2.2687964421887727,8.989982604980469,0.0,0.0,0.0,4.63,0.7176523575835075,2.120265595967185,9.369997024536133,9508-3701,0.0244035
1-298708,-1.2242096662521362,,,11.023832321166992,0.6,0.0,0.3888888888888889,-1.2807777777777782,1.281111296366818,1.3164339402778271,10.577544212341307,8939-6103,0.094888
1-298715,-2.202034473419189,7.912841682878407,12.297472357767555,9.799382209777832,0.0,0.0,0.625,3.21125,2.3153740546445167,3.6116518495714662,9.85128402709961,8939-3701,0.0197815
1-298727,4.0933027267456055,4.601046669427929,5.673881514840955,8.732063293457031,0.0,0.1875,0.17142857142857146,5.022732142857143,0.7467359120976652,4.250396182521642,8.744892120361326,8939-3704,0.015559
1-29874,5.473496913909912,,,9.32028102874756,0.0,0.0,0.0,4.63,0.3846441803394206,7.377212022070099,9.888910293579102,8655-12703,0.0375772
1-298752,5.287180423736572,,,9.67530345916748,,,,,0.9531521156543182,4.7840661111100395,9.997686386108398,9507-12701,0.01763
1-298778,3.5630664825439453,,,10.36298942565918,0.0,0.0,0.6,3.2680000000000002,3.0286550310091034,7.090230009871102,10.567689895629883,9508-3704,0.0287366
1-29878,-2.2286176681518555,6.979941853356966,12.670630419996511,9.71200180053711,0.0,0.0,0.6071428571428571,3.251785714285714,4.215557733642708,7.328788624641796,9.97828769683838,8655-3703,0.037952
1-298798,3.674196720123291,4.924027458072168,8.330557869358728,10.21113109588623,0.2,0.0,0.35714285714285715,2.1432857142857142,2.0535430640123846,7.459099254134898,10.535033226013184,9508-12705,0.0278606
1-298823,3.4602670669555664,2.8285364443043184,3.854726664116399,10.860140800476074,0.0,0.42424242424242425,0.03333333333333333,6.323424242424243,1.8749646658902783,6.551855164469775,11.24336051940918,9508-12701,0.0951836
1-298835,-0.19399702548980716,4.181241259687321,7.073231925285028,9.554417610168457,0.0,0.4782608695652174,0.0,6.624347826086956,0.5297843918277891,8.213276601650582,10.210552215576172,9508-1901,0.0281605
1-298842,1.80792498588562,7.632971632221983,11.877666075915961,11.079912185668944,0.0,0.0,0.46,3.5858,4.9763056055965995,9.57299055245747,11.302437782287598,9508-9102,0.0862619
1-298845,4.879220485687256,4.927340653326984,9.522065299150064,9.445269584655762,0.075,0.4634146341463415,0.047619047619047616,5.825843786295006,0.4472878300485693,4.845238195399298,9.846562385559082,9508-3703,0.0219646
1-298864,-2.3383889198303223,5.767171201943111,8.892387083706419,9.788037300109863,1.0,0.0,0.0,-3.7500000000000013,2.3330688287513848,8.240085189861361,10.216400146484377,9508-1902,0.0437754
1-298867,-2.208108901977539,9.265546142266613,11.78437587318501,10.004222869873047,0.5,0.0,0.4002049647005239,-0.4684652698701899,4.794404081431327,8.314845121217367,10.338995933532717,9508-3702,0.02761
1-298868,3.5688509941101074,,,10.594866752624512,0.05555555555555555,0.027777777777777776,0.5384615384615384,3.0579700854700858,5.717572564815546,9.44403825768448,10.684754371643066,8939-12703,0.0277978
1-298906,1.0381300449371338,,,11.183303833007812,0.0,0.0,0.5897435897435898,3.2912820512820518,4.5102493634869365,10.29254317508648,11.328489303588867,9510-12705,0.0944037
1-298926,-2.31455135345459,4.78762679927455,6.4202012547457326,10.407368659973145,0.0,0.0,0.6666666666666666,3.1166666666666667,2.0220809167442386,8.466313006939494,10.904962539672852,9508-6103,0.056605
1-298938,3.3299951553344727,4.421356721394584,6.417981168347661,10.664819717407227,0.12962962962962962,0.0,0.4375,2.5505787037037035,1.1435249873207365,7.042901547270173,11.140918731689453,9508-12704,0.0808831
1-298940,-2.1888527870178223,6.81664378093955,10.314821314723398,9.980184555053713,0.0,0.0,0.5670103092783505,3.3428865979381444,6.0582302028275965,8.883275116471285,10.35886001586914,9508-6102,0.0239317
1-298950,-2.11430025100708,4.551710520052136,5.553056705212095,10.863940238952637,0.0,0.0,0.7,3.0410000000000004,6.821972877145423,8.719789107840137,11.066997528076172,9508-12703,0.0566516
1-298953,4.190762519836427,4.601046669427929,9.965221035427264,10.145380020141602,0.0,0.08,0.4571428571428571,3.925885714285714,0.4669839847864885,3.6477099835487796,10.591594696044922,9508-6101,0.053027
1-298966,2.424434900283813,4.669557855504352,9.568711009297258,10.329227447509766,0.25,0.0,0.5849056603773585,1.207264150943396,1.7073880191100197,8.287684111287613,10.79617691040039,9508-6104,0.0529887
1-299013,4.495038032531738,0.12312649648396393,0.1697714962061118,10.320515632629396,0.0,0.0,0.4222222222222222,3.671555555555556,0.7633434679017607,9.853041857586348,11.08764362335205,9507-12702,0.0586735
1-299015,-2.4572629928588867,7.043021406861019,7.5558530102495185,10.502664566040039,0.2972972972972973,0.0,0.5869565217391305,0.8062573443008216,7.204471363359224,8.670774654924777,10.653759002685547,9507-6101,0.0584462
1-299016,-1.5360432863235474,7.679049919365489,10.29163067743358,10.42121410369873,0.3809523809523809,0.0,0.5454545454545454,0.19943722943722972,6.134239589809184,8.929568221176957,10.59709644317627,9507-9102,0.058652
1-299094,-2.6857800483703613,7.4463913652102205,11.271282706355779,11.071863174438477,0.42857142857142855,0.0,0.68,-0.5050285714285718,4.877616221413577,7.199742611591174,11.115596771240234,9507-1901,0.0878269
1-299163,-2.3451151847839355,9.125612019593891,10.198447717770804,11.139318466186523,0.1111111111111111,0.0,0.25,3.131388888888889,5.7766090144574775,9.179219348816668,11.33906078338623,9507-9101,0.0799342
1-299166,1.9585015773773196,6.70007135937406,11.084701119453975,10.986870765686037,0.0,0.0,0.38461538461538464,3.7569230769230764,3.6468209746090734,7.540189808156552,11.16489315032959,9507-12703,0.129637
1-29917,4.63458776473999,0.9444836959696374,2.2829257062169828,8.965352058410645,0.0,0.4068299570435427,0.0975609756097561,6.1050175062374255,0.5269163519019056,1.5568966655895211,9.350001335144043,8655-6102,0.0229478
1-299176,-2.367125988006592,9.592061558808131,12.204180766031385,10.861366271972656,0.0,0.0,0.4356435643564357,3.641089108910891,7.780754785486153,10.166995040214225,11.163021087646484,9507-6103,0.0877977
1-299195,4.504777908325195,3.9480167092009695,9.498771727058381,8.665173530578612,0.02253091638635231,0.7857142857142857,0.04552904615503637,7.614268557339005,0.5706434312191642,1.7443606304215078,9.107839584350586,9507-6102,0.0179907
1-299204,-2.402971744537353,,,11.028754234313963,0.25,0.0,0.6808510638297872,0.9894680851063824,5.6233885548684786,9.202368335672091,11.19908332824707,9507-3702,0.130735
1-299793,5.126843929290772,4.894857598037242,6.605351345470622,9.96107578277588,0.0,0.028169014084507043,0.38677443478107815,3.8694868217793466,0.7071804075483604,6.177292801855839,10.320537567138672,9506-12704,0.0489385
1-301241,4.551733016967773,6.513491716727835,8.98567601991774,9.692313194274902,0.08695652173913042,0.6410256410256411,0.21428571428571427,6.087952699474439,1.8042001464854427,7.575956050727682,10.070756912231444,8462-9101,0.0224995
1-301244,5.500287055969238,3.829629015044464,7.1651555437315535,9.419618606567383,0.0042044700154901535,0.3191489361702128,0.03889991053020578,5.837314808196412,0.5697869643184714,3.1497960392747126,9.820808410644533,8462-12701,0.0224688
1-301260,4.8549771308898935,3.3416315587616774,5.020851214105307,9.491250991821287,0.0,0.3969331689890739,0.023809523809523808,6.231163695636819,0.9888806761801489,7.190862854066012,9.927382469177246,8462-9102,0.0200675
1-301331,-2.1772327423095703,7.4463913652102205,10.245090735075637,9.558902740478516,0.11904761904761905,0.2222222222222222,0.20891849857239025,4.084802627288293,5.70617117036869,7.575390442228656,9.852364540100098,8462-1901,0.023425
