ID,zCMB,mu,e_mu,RA,DEC,Sample,Host,morphology,Morph_quality,Notes,Host_RA,Host_DEC,cutsmask,mu_cosmo,HR,HR_err,H0
sn2002dp,0.010490000000000001,32.61888940254898,0.11907441353780028,352.11136335528124,22.468758141085324,Hicken,NGC 7678,Sc,0.0,,352.11625,22.421194,True,32.494079160959856,0.1248102415891239,0.14337435639832344,100.52725350224148
sn2002dj,0.01039,32.15857459068384,0.12212004984616576,198.2510801636,-19.479752987952672,Hicken,NGC 5018,E,0.0,,198.25430500000002,-19.518193,True,32.473113745024385,-0.3145391543405438,0.14591366175822054,100.52725350224148
sn2002de,0.02808,34.74856949399509,0.12219132880667764,244.14673219060936,35.73113462070138,Hicken,NGC 6104,Sc,0.0,,244.127861,35.708056,True,34.66096038950982,0.08760910448527426,0.1459733227298879,100.52725350224148
sn2002cr,0.01029,32.51160127003171,0.11479452117417385,211.66102230227563,-5.440178552408277,Hicken,NGC 5468,Scd,0.0,,211.645375,-5.453111,True,32.451947143868274,0.05965412616343713,0.13984016663630747,100.52725350224148
sn2002ck,0.030176666666666668,34.796136057555465,0.134906864265768,236.73192994934516,-1.0174427569477102,Hicken,UGC 10030,Sb,0.0,,236.75174199999998,-0.9851469999999999,True,34.82071165468482,-0.0245755971293562,0.1567716560456154,100.52725350224148
sn2002bz,0.037673333333333336,35.28844977612504,0.16073641381685386,216.20481872734427,26.624133671118148,Hicken,MCG +05-34-33,E,1.0,,216.168856,26.625159999999997,True,35.31452819789268,-0.026078421767635973,0.17948171171449553,100.52725350224148
sn2001ie,0.03117666666666666,34.822856336464355,0.157205307655523,154.217467610942,60.252812142564366,Hicken,UGC 5542,S0-,0.0,,154.22108500000002,60.284902,True,34.893112381462196,-0.07025604499784778,0.17632639867112931,100.52725350224148
sn2001ic,0.04287,35.47447248672721,0.20128669265595991,347.6717531818074,7.551698189577165,Hicken,NGC 7503,E,0.0,,347.67616499999997,7.567683000000001,True,35.60336902640303,-0.1288965396758215,0.21654981587070732,100.52725350224148
sn2001fe,0.01429,33.153753089655865,0.11967134805153193,144.51030743002104,25.49920651959096,Hicken,UGC 5129,Sa,0.0,,144.49166100000002,25.494791,True,33.17164189375594,-0.01788880410007465,0.1438705030843129,100.52725350224148
sn2001ep,0.01289,32.94566425704529,0.20262573028145486,74.29365822928733,-4.734638062789173,Hicken,NGC 1699,Sc,0.0,,74.248458,-4.756861,True,32.94543609654491,0.000228160500377328,0.2177950336563148,100.52725350224148
sn2001en,0.015566666666666666,33.28906484716198,0.15953282583744144,21.33043809845038,34.046950709319894,Hicken,NGC 523,Sb,0.0,,21.336392,34.024956,True,33.359560543364914,-0.07049569620292573,0.17840463175865648,100.52725350224148
sn2001eh,0.03627333333333333,35.30332423912861,0.09958441647002622,24.511516126745605,41.63144242426061,Hicken,UGC 1162,Sb,0.0,,24.564422,41.653964,True,35.230063748938534,0.07326049019007996,0.12765009250657838,100.52725350224148
sn2001da,0.015986666666666666,33.604700167462504,0.13545732979378114,358.39943833399445,8.086439780988218,Hicken,NGC 7780,Sab,0.0,,358.38404199999997,8.118139,True,33.41806255968155,0.18663760778095195,0.15724559869237542,100.52725350224148
sn2001bf,0.015286666666666669,33.110885194939854,0.11527633977974855,270.36918588816934,26.30281457501106,Hicken,MCG +04-42-22,S0⚬,0.0,,270.390036,26.252821,True,33.31968579085093,-0.2088005959110717,0.14023596053180665,100.52725350224148
sn2001az,0.04057,35.42490672351217,0.13782847882315213,248.51109396865027,76.05994189593737,Hicken,UGC 10483,Sc,1.0,,248.62016699999998,76.02972199999999,True,35.47998575645447,-0.05507903294229522,0.15929274838474755,100.52725350224148
sn2001ah,0.05826,36.21110134779183,0.1565171689504978,167.6166791370644,55.1957828159745,Hicken,UGC 6211,Sbc,0.0,,167.626441,55.169844999999995,True,36.29350663003945,-0.08240528224762045,0.17571315912458313,100.52725350224148
sn2001n,0.02208333333333333,34.14875982506593,0.1523329617042237,160.0084801005921,24.070965835195764,Hicken,NGC 3327,Sbc,0.0,,159.991398,24.091258,True,34.12957216814587,0.019187656920060192,0.1719965736136708,100.52725350224148
sn2001g,0.017286666666666662,33.532029328425445,0.11729560106805274,137.3803609965482,50.29508763685391,Hicken,MCG +08-17-43,Sb,1.0,,137.38720800000002,50.281861,True,33.58996395716361,-0.05793462873816679,0.14190048676159697,100.52725350224148
sn1999ej,0.015566666666666666,33.463503660597056,0.1591910547307202,20.703738771711272,33.51634749816693,Hicken,NGC 495,S0a,0.0,,20.733333,33.471667,True,33.359560543364914,0.10394311723214857,0.17809907922148713,100.52725350224148
SN2004ef,0.029769999999999998,34.72883872718452,0.11462319882523407,340.5426411418151,19.99165960381706,CSP Old,UGC 12158,Sbc,0.0,,340.543792,19.996972,True,34.79059464039832,-0.06175591321380125,0.13969956271295744,100.52725350224148
SN2004eo,0.014740000000000001,33.214873519220085,0.1202670362700611,308.2233896433505,9.932530758972137,CSP Old,NGC 6928,Sab,0.0,,308.20925,9.926417,True,33.239709413366974,-0.02483589414688936,0.1443663746391333,100.52725350224148
SN2004ey,0.01463,33.353199652351755,0.1203601819574926,327.28042732947466,0.4445760124183452,CSP Old,UGC 11816,Sc,0.0,,327.280395,0.447329,True,33.22326247823635,0.12993717411540473,0.14444398053952653,100.52725350224148
SN2004gs,0.02828,34.777636207914966,0.11468668647460052,129.59442910935928,17.629345148119434,CSP Old,MCG +03-22-20,E,0.0,,129.599366,17.631331,True,34.676694804723816,0.1009414031911504,0.13975165890888633,100.52725350224148
SN2004gu,0.0469,35.65034921579449,0.1525709623158296,191.603563476203,11.943787630608227,CSP Old,FGC 175A,Sbc,1.0,,191.60341699999998,11.949556,True,35.804816068064724,-0.15446685227023949,0.1722074001175347,100.52725350224148
SN2005A,0.018340000000000002,33.7477828505154,0.12526691552520552,37.679296461086395,-2.9404505390424456,CSP Old,NGC 958,Sc,0.0,,37.678458,-2.9389999999999996,True,33.720130997831305,0.02765185268410164,0.148557363460925,100.52725350224148
SN2005M,0.022969999999999997,34.40609443017984,0.11424080172112,144.39106248132958,23.199007985780693,CSP Old,NGC 2930,Scd,1.0,,144.38583300000002,23.2025,True,34.2164974528293,0.18959697735053996,0.13938597810090742,100.52725350224148
SN2005al,0.01627,33.30380989967513,0.124919835199949,207.50161361645905,-30.58033570488288,CSP Old,NGC 5304,E,0.0,,207.506167,-30.578471999999998,True,33.4566763302506,-0.15286643057547167,0.14826481490780208,100.52725350224148
SN2005be,0.03558,35.10866560990713,0.122289506865933,224.88355178076787,16.669303315708945,CSP Old,WISEA J145933.08+164006.8,S0+,0.0,,224.88782,16.668582999999998,True,35.18704930356872,-0.0783836936615927,0.14605551548221474,100.52725350224148
SN2005bg,0.02416,34.357098839496665,0.12588468145678214,184.3229600994256,16.373984739859623,CSP Old,MCG +03-31-93,Sab,1.0,,184.321792,16.3715,True,34.32811144105511,0.028987398441557843,0.1490786474943273,100.52725350224148
SN2005bo,0.015009999999999999,33.1456679115437,0.12481313074890894,192.42303228303345,-11.099398890805766,CSP Old,NGC 4708,Sc,0.0,,192.422833,-11.093028,True,33.27956996906809,-0.13390205752439502,0.14817492271166072,100.52725350224148
SN2005el,0.01488,33.214873519220085,0.1202670362700611,77.95062893648917,5.197141831957081,CSP Old,NGC 1819,S0⚬,0.0,,77.94225,5.200611,True,33.260467161593155,-0.045593642373070516,0.1443663746391333,100.52725350224148
SN2005eq,0.02835,34.70931182265965,0.1145982706699206,47.20574610594264,-7.030831377932639,CSP Old,MCG -01-9-6,Sbc,0.0,,47.201345,-7.040616,True,34.68217609035307,0.02713573230658284,0.13967910994060198,100.52725350224148
SN2005iq,0.03293,35.06008751029988,0.11825524304721807,359.6348511104264,-18.70862416350495,CSP Old,MCG -03-1-8,Sab,0.0,,359.632607,-18.714015,True,35.01473748808236,0.04535002221751938,0.14269475330725728,100.52725350224148
SN2005kc,0.013890000000000001,33.234642301682356,0.12027980865672172,338.52965431312606,5.5714906392217065,CSP Old,NGC 7311,Sab,0.0,,338.52795499999996,5.569894000000001,True,33.10933268106854,0.12530962061381956,0.14437701508121015,100.52725350224148
SN2005ki,0.02037,33.85610752928752,0.11684672284847633,160.11729904839368,9.204483161781159,CSP Old,NGC 3332,E,0.0,,160.118221,9.182552000000001,True,33.9514096327908,-0.09530210350327906,0.14152966739765566,100.52725350224148
SN2005lu,0.03129,35.23484623572086,0.11854101873791467,39.01662750188713,-17.264457454520922,CSP Old,MCG -03-07-40,Sa,0.0,,39.015125,-17.262944,True,34.901173965405306,0.33367227031555297,0.1429316733152069,100.52725350224148
SN2005na,0.026810000000000004,34.51380055748429,0.12144005699078105,105.40725448849858,14.133557487762186,CSP Old,UGC 3634,Sa,0.0,,105.403167,14.13525,True,34.55840627866937,-0.04460572118507855,0.14534502934461346,100.52725350224148
SN2006ax,0.01796,33.59007063623693,0.1166336416764029,171.0107415094211,-12.290522772276088,CSP Old,NGC 3663,Sb,0.0,,170.999625,-12.296444000000001,True,33.674043397306626,-0.08397276106969542,0.14135379897251413,100.52725350224148
SN2006bh,0.010490000000000001,32.55152015549206,0.12967853093003118,340.0739554360252,-66.48268342183135,CSP Old,NGC 7329,Sb,0.0,,340.100917,-66.478972,True,32.494079160959856,0.057440994532200314,0.15229580262578954,100.52725350224148
2005bl,0.02451333333333333,34.315540467699925,0.15,181.0510833333333,20.406888888888886,CSP,NGC 4070,E,0.0,,181.047066,20.409837,True,34.36021233082517,-0.04467186312524518,0.16993378155405825,100.52725350224148
2005ku,0.0454,35.715540467699924,0.1341640786499874,344.92754166666674,0.013694444444444443,CSP,WISEA J225942.70-000048.3,Sc,1.0,,344.92777,-0.013561000000000002,True,35.73187183855527,-0.016331370855347416,0.15613292450108784,100.52725350224148
2005mc,0.0252,34.475540467699915,0.15,126.7765,21.646,CSP,UGC 4414,S0a,0.0,,126.77484,21.64529,True,34.42131723034789,0.05422323735202639,0.16993378155405825,100.52725350224148
2006br,0.0246,34.285540467699924,0.1341640786499874,202.5075,13.415777777777775,CSP,NGC 5185,Sab,0.0,,202.509375,13.416056,True,34.36801668225165,-0.08247621455172549,0.15613292450108784,100.52725350224148
2006ev,0.0287,34.75554046769992,0.13,322.74691666666666,13.989222222222221,CSP,UGC 11758,Sbc,0.0,,322.740083,13.986082999999999,True,34.70938506005938,0.0461554076405406,0.15256962382224842,100.52725350224148
2007A,0.0177,33.455540467699926,0.1341640786499874,6.319416666666666,12.886805555555556,CSP,NGC 105,Sbc,0.0,,6.319167,12.889444000000001,True,33.641951873957964,-0.18641140625804556,0.15613292450108784,100.52725350224148
2007as,0.0176,33.6955404676999,0.1341640786499874,141.90004166666668,-79.82244444444444,CSP,ESO 18-G18,Sbc,0.0,,141.9185,-80.17994399999999,True,33.62948491729672,0.06605555040317768,0.15613292450108784,100.52725350224148
2007ca,0.0141,33.215540467699924,0.13892443989449804,202.77420833333332,-14.898166666666668,CSP,MCG -02-34-61,Sc,0.0,,202.76599,-15.101187,True,33.14226319518804,0.07327727251188065,0.16024197363132542,100.52725350224148
2007hj,0.0141,33.1955404676999,0.14422205101855956,345.44954166666673,15.5865,CSP,NGC 7461,S0a,0.0,,345.451375,15.582472000000001,True,33.14226319518804,0.05327727251185621,0.16485596778176514,100.52725350224148
2007jg,0.0371,35.445540467699914,0.12649110640673514,52.46175,0.056833333333333326,CSP,LEDA 4014698,Sbc,1.0,,52.461667000000006,0.05694400000000001,True,35.28031418497015,0.16522628272976192,0.14959107631560908,100.52725350224148
2007ux,0.03040666666666666,35.01554046769991,0.12649110640673514,152.33325,14.992444444444445,CSP,2MASX J10091969+1459268,Sa,1.0,,152.33205,14.99094,True,34.83756959144345,0.17797087625645958,0.14959107631560908,100.52725350224148
2008C,0.0166,33.535540467699924,0.13892443989449804,104.29804166666666,20.437138888888885,CSP,UGC 3611,S0a,0.0,,104.298875,20.437361,True,33.50082105357852,0.03471941412140467,0.16024197363132542,100.52725350224148
2008O,0.0389,35.515540467699914,0.12649110640673514,104.39358333333334,-44.18769444444445,CSP,ESO 256-G11,S0⚬,0.0,,104.396333,-45.811972,True,35.386057485868164,0.12948298183174956,0.14959107631560908,100.52725350224148
2008R,0.0135,33.01554046769991,0.14422205101855956,45.97375,-10.005722222222225,CSP,NGC 1200,S0⚬,0.0,,45.977,-11.991806,True,33.04684710610599,-0.03130663840608605,0.16485596778176514,100.52725350224148
2008bi,0.0134,33.305540467699906,0.14422205101855956,128.97245833333332,0.7064166666666666,CSP,NGC 2618,Sa,0.0,,128.973085,0.707112,True,33.030537275785306,0.2750031919146068,0.16485596778176514,100.52725350224148
2008bq,0.034,34.995540467699925,0.13,100.26045833333332,-37.96138888888889,CSP,ESO 308-G25,Sa,0.0,,100.262917,-38.035667,True,35.08588769457318,-0.09034722687325568,0.15256962382224842,100.52725350224148
2008bt,0.0154,33.50554046769992,0.13892443989449804,162.57033333333334,-11.891111111111117,CSP,NGC 3404,Sc,0.0,,162.574917,-12.108722,True,33.33591187351104,0.16962859418888598,0.16024197363132542,100.52725350224148
2008bz,0.0603,36.465540467699924,0.12649110640673514,189.74058333333332,11.1295,CSP,WISEA J123858.11+110750.0,Sbc,1.0,,189.742195,11.130558,True,36.371389108790616,0.0941513589093006,0.14959107631560908,100.52725350224148
2008cc,0.0104,32.135540467699926,0.15,315.8734166666667,-66.81636111111109,CSP,ESO 107-G4,S0⚬,0.0,,315.873417,-67.181333,True,32.475219276107076,-0.33967880840715026,0.16993378155405825,100.52725350224148
2008ff,0.0193,33.855540467699925,0.1341640786499874,303.49983333333336,-43.64783333333333,CSP,ESO 284- G 032,Sa,0.0,,303.484417,-44.351167,True,33.832492237797275,0.023048229902649098,0.15613292450108784,100.52725350224148
2008fl,0.0199,33.6955404676999,0.1341640786499874,294.1868333333333,-36.44875,CSP,NGC 6805,S0⚬,0.0,,294.19045800000004,-37.554361,True,33.89995204569027,-0.20441157799037055,0.15613292450108784,100.52725350224148
2008fu,0.052000000000000005,35.985540467699906,0.12649110640673514,45.61875,-23.544027777777767,CSP,ESO 480-IG21,Sc,1.0,,45.619541999999996,-24.455833,True,36.036951901038016,-0.051411433338110164,0.14959107631560908,100.52725350224148
2008gg,0.032,34.9455404676999,0.13,21.346,-17.827555555555556,CSP,NGC 539,Sc,0.0,,21.340538000000002,-18.163854999999998,True,34.95103657445945,-0.005496106759551367,0.15256962382224842,100.52725350224148
2008gl,0.034,35.135540467699926,0.12649110640673514,20.228416666666668,4.805305555555555,CSP,UGC 881,S0⚬,0.0,,20.222791,4.801339,True,35.08588769457318,0.04965277312674488,0.14959107631560908,100.52725350224148
2008hj,0.0379,35.365540467699915,0.12649110640673514,1.0079583333333333,-10.83125,CSP,MCG -02-1-14,Scd,0.0,,1.0063600000000001,-11.174272,True,35.32791487630902,0.037625591390892055,0.14959107631560908,100.52725350224148
2008hv,0.0126,33.135540467699926,0.13892443989449804,136.89191666666667,3.39225,CSP,NGC 2765,Sa,0.0,,136.902677,3.392904,True,32.89554529750154,0.2399951701983838,0.16024197363132542,100.52725350224148
2008ia,0.0219,34.105540467699925,0.13,132.64645833333333,-60.72205555555556,CSP,ESO 125-6,E,0.0,,132.649375,-61.277917,True,34.11117091146663,-0.005630443766705184,0.15256962382224842,100.52725350224148
2009D,0.025,34.34554046769993,0.13,58.595125,-18.818277777777773,CSP,MCG -03-10-52,Sb,0.0,,58.602792,-19.190306,True,34.403690204889195,-0.05814973718926807,0.15256962382224842,100.52725350224148
2009F,0.013,32.9455404676999,0.14422205101855956,74.84816666666667,-10.869416666666664,CSP,NGC 1725,E,0.0,,74.845375,-11.132306,True,32.96406988391019,-0.018529416210292027,0.16485596778176514,100.52725350224148
2009P,0.0251,34.615540467699915,0.13,170.16158333333334,-2.453805555555556,CSP,CGCG 011-065,Sb,0.0,,170.160958,-3.546333,True,34.41252096325972,0.20301950444019207,0.15256962382224842,100.52725350224148
2009aa,0.0273,34.58554046769991,0.12649110640673514,170.92616666666666,-21.72930555555555,CSP,ESO 570-G20,Sab,0.0,,170.92066699999998,-22.2705,True,34.59852786813621,-0.012987400436301757,0.14959107631560908,100.52725350224148
2009ad,0.0284,34.58554046769991,0.12649110640673514,75.88908333333333,6.659916666666668,CSP,UGC 3236,Sbc,0.0,,75.888375,6.657361,True,34.686083178158306,-0.1005427104584058,0.14959107631560908,100.52725350224148
2009cz,0.022726666666666662,34.15554046769991,0.13,138.75008333333332,29.73530555555556,CSP,NGC 2789,S0a,0.0,,138.74858799999998,29.730278000000002,True,34.19297524017541,-0.03743477247549976,0.15256962382224842,100.52725350224148
2009ds,0.0193,33.855540467699925,0.13,177.267125,-8.270861111111111,CSP,NGC 3905,Sc,0.0,,177.27045,-9.729830999999999,True,33.832492237797275,0.023048229902649098,0.15256962382224842,100.52725350224148
2009le,0.0178,33.855540467699925,0.13892443989449804,32.321416666666664,-22.587555555555557,CSP,ESO 478-6,Scd,0.0,,32.325333,-23.415083,True,33.654349493533125,0.2011909741667992,0.16024197363132542,100.52725350224148
1999dg,0.023,34.21287496877355,0.1392342537222878,227.86837000000003,13.48492,LOSS,UGC 9758,S0a,0.0,,227.86686600000002,13.483554000000002,True,34.219380462617714,-0.006505493844173316,0.16051064613559066,100.52725350224148
1999ef,0.038,35.44951536782737,0.1472758548085952,14.6925,12.74583,LOSS,UGC 607,Sc,0.0,,14.687167,12.748361000000001,True,35.333795978979424,0.11571938884794265,0.16753407869106754,100.52725350224148
2000cu,0.02,33.74078897420884,0.138254032163993,291.08729,-25.98447,LOSS,ESO 525-G004,Sa,0.0,,291.08358300000003,-25.984972,True,33.911000053149515,-0.17021107894067455,0.1596611020971132,100.52725350224148
2000cw,0.028999999999999998,34.7856698617029,0.13738332289474736,356.85458,28.38772,LOSS,MCG +05-56-7,Sb,0.0,,356.851792,28.393528000000003,True,34.732449452173704,0.05322040952920304,0.15890773273464326,100.52725350224148
2000dg,0.037000000000000005,35.21427782698897,0.1507122337755048,1.55754,8.88819,LOSS,MCG +01-1-29,Sb,0.0,,1.559542,8.887806,True,35.27429387919629,-0.06001605220731676,0.17056279642074587,100.52725350224148
2000dm,0.015,33.208588067830426,0.13802600265747905,274.74571000000003,16.248170000000002,LOSS,UGC 11198,Sb,0.0,,274.746625,16.249556,True,33.27810634286673,-0.0695182750363017,0.1594636871606348,100.52725350224148
2000dn,0.031,35.022032445543964,0.13780485263444975,346.27442,-3.20028,LOSS,IC 1468,Sc,0.0,,346.281542,-3.2045,True,34.880488427220065,0.1415440183238985,0.15927230620187804,100.52725350224148
2000dr,0.018000000000000002,33.67111277788061,0.13802600265747905,15.4335,-15.569189999999999,LOSS,IC 1610,S0a,0.0,,15.427417000000002,-15.567778,True,33.678939814952976,-0.007827037072367204,0.1594636871606348,100.52725350224148
2001br,0.02,34.11509222917869,0.13780485263444975,277.60646,34.103609999999996,LOSS,UGC 11260,Sa,0.0,,277.60587400000003,34.10281,True,33.911000053149515,0.20409217602917806,0.15927230620187804,100.52725350224148
2001cj,0.024833333333333332,34.446618830653264,0.13738332289474736,200.43687,31.24683,LOSS,UGC 8399,Sb,0.0,,200.43938,31.237245,True,34.38889487502821,0.0577239556250504,0.15890773273464326,100.52725350224148
2001ck,0.035,35.120978589965446,0.1375906152671846,219.45867,30.483940000000004,LOSS,UGC 9425,Sa,0.0,,219.461958,30.481222,True,35.150433041821465,-0.029454451856018693,0.15908698099739274,100.52725350224148
2001cp,0.022000000000000002,34.07129769948409,0.13738332289474736,257.76075,5.8407800000000005,LOSS,UGC 10738,Sbc,0.0,,257.774375,5.85225,True,34.12122667392864,-0.049928974444547684,0.15890773273464326,100.52725350224148
2001dl,0.02,34.21962533395515,0.13698969818786524,320.25721,9.18067,LOSS,UGC 11725,Sdm,0.0,,320.257344,9.177495,True,33.911000053149515,0.3086252808056358,0.158567548769806,100.52725350224148
2002aw,0.026000000000000002,34.28330082398709,0.13780485263444975,249.37107999999998,40.88064,LOSS,2MFGC 13321,Sb,0.0,,249.371976,40.879967,True,34.490477776890984,-0.20717695290389315,0.15927230620187804,100.52725350224148
2002cu,0.023,34.07375684302801,0.13738332289474736,272.71,31.10897000000001,LOSS,NGC 6575,E,0.0,,272.739542,31.116194,True,34.219380462617714,-0.14562361958971334,0.15890773273464326,100.52725350224148
2002dl,0.015,33.5047186828188,0.13738332289474736,335.22483,33.29269,LOSS,UGC 11994,Scd,0.0,,335.221333,33.295333,True,33.27810634286673,0.22661233995206945,0.15890773273464326,100.52725350224148
2002do,0.015,33.40576981223879,0.14569206364659132,299.05367,40.43633,LOSS,MCG +07-41-1,E,0.0,,299.053583,40.433972,True,33.27810634286673,0.12766346937205952,0.16614351483842155,100.52725350224148
2002eb,0.026000000000000002,34.49097161466231,0.136129267277843,334.77182999999997,24.59439,LOSS,CGCG 473-011,Sab,0.0,,334.776248,24.598195999999998,True,34.490477776890984,0.0004938377713230581,0.15782480008815095,100.52725350224148
2002el,0.027313333333333332,34.38578683370314,0.13718300700014713,314.1253700000001,-18.55953,LOSS,NGC 6986,S0-,0.0,,314.127746,-18.566543,True,34.59960971204771,-0.21382287834456548,0.15873458200047275,100.52725350224148
2002hw,0.016,33.28971438456965,0.1397647216203088,1.70442,8.630139999999999,LOSS,UGC 52,Sc,0.0,,1.7061669999999998,8.6285,True,33.41989478957028,-0.13018040500062966,0.16097101454257165,100.52725350224148
2003d,0.023,34.20582325548904,0.15351279233211287,144.72299999999996,-4.85142,LOSS,MCG -01-25-9,E,0.0,,144.723143,-4.849266,True,34.219380462617714,-0.01355720712868447,0.1730423864920523,100.52725350224148
2003gn,0.033,35.28377814891905,0.13718300700014713,338.46533,20.80236,LOSS,CGCG 452-024,Sbc,0.0,,338.460333,20.805305999999998,True,35.0194607645156,0.2643173844034479,0.15873458200047275,100.52725350224148
2003gt,0.015,33.1378843923729,0.13645210665139038,308.24633,9.87203,LOSS,NGC 6930,Sab,0.0,,308.245,9.874444,True,33.27810634286673,-0.14022195049383154,0.1581033444392142,100.52725350224148
2003he,0.023936666666666655,34.28506464273749,0.136129267277843,359.73771,-2.24808,LOSS,MCG -01-1-10,Sbc,0.0,,359.738458,-2.2495830000000003,True,34.30758238570793,-0.022517742970443063,0.15782480008815095,100.52725350224148
2004e,0.031,34.94462307101769,0.14090485232809555,199.21417,31.586609999999997,LOSS,SDSS J131650.57+313514.3,Sb,0.0,,,,True,34.880488427220065,0.06413464379762246,0.1619619323262871,100.52725350224148
2004at,0.024,34.237336234299,0.136803426161783,164.68825,59.48667,LOSS,MCG +10-16-37,Sb,0.0,,164.695371,59.486803,True,34.31342312011951,-0.0760868858205086,0.15840665239460372,100.52725350224148
2004bk,0.02394,34.04188991232965,0.1392342537222878,204.36966999999999,4.10314,LOSS,NGC 5246,Sbc,0.0,,204.37235800000002,4.104444,True,34.30789017130719,-0.26600025897754165,0.16051064613559066,100.52725350224148
2004bw,0.022000000000000002,34.09577922169303,0.13718300700014713,225.94478999999998,-3.30456,LOSS,MCG +00-38-19,Scd,0.0,,225.93875,-3.3025830000000003,True,34.12122667392864,-0.025447452235610516,0.15873458200047275,100.52725350224148
2004fz,0.016296666666666668,33.085215801876394,0.13718300700014713,30.276709999999998,31.878940000000004,LOSS,NGC 783,Sc,0.0,,30.277541999999997,31.882471999999996,True,33.46027628989594,-0.3750604880195425,0.15873458200047275,100.52725350224148
2005m,0.023,34.283150756970876,0.136129267277843,144.38483,23.20075,LOSS,NGC 2930,Scd,1.0,,,,True,34.219380462617714,0.06377029435315508,0.15782480008815095,100.52725350224148
2005bc,0.013000000000000001,33.0057307368081,0.1362871138794949,219.31271,38.45642,LOSS,NGC 5698,Sb,0.0,,219.31123300000002,38.454267,True,32.96406988391019,0.041660852897905436,0.15796096835251675,100.52725350224148
2005de,0.015,33.377170156317604,0.13645210665139038,270.59733,26.052139999999998,LOSS,UGC 11097,Scd,0.0,,270.603625,26.040389,True,33.27810634286673,0.09906381345087567,0.1581033444392142,100.52725350224148
2005lz,0.04,35.47039927169906,0.138254032163993,32.70733,34.98283,LOSS,UGC 1666,Scd,0.0,,32.702484999999996,34.984604,True,35.44835648417559,0.022042787523467663,0.1596611020971132,100.52725350224148
2006bb,0.02522333333333333,34.589700724673364,0.17892506087634122,128.37954,41.51781,LOSS,UGC 4468,S0-,0.0,,128.378194,41.525445,True,34.4233647590676,0.1663359656057608,0.1959379175220172,100.52725350224148
2006cc,0.033,34.847043971112946,0.13738332289474736,242.48517,43.12639,LOSS,UGC 10244,Sb,0.0,,242.480917,43.129194,True,35.0194607645156,-0.17241679340265392,0.15890773273464326,100.52725350224148
2006dm,0.02123,34.0867127372022,0.13780485263444975,355.44933,-3.6689999999999996,LOSS,MCG -01-60-21,Sc,0.0,,355.447042,-3.667222,True,34.042608043588906,0.044104693613292056,0.15927230620187804,100.52725350224148
2006ev,0.027999999999999997,34.889233748478524,0.19413958228450584,322.7469200000001,13.989220000000001,LOSS,UGC 11758,Sbc,0.0,,322.740083,13.986082999999999,True,34.65463583974678,0.23459790873174316,0.20992300379630816,100.52725350224148
2007au,0.021,33.960609813526396,0.13873059291159398,107.94211999999999,49.85372,LOSS,UGC 3725,E,0.0,,107.92425,49.866667,True,34.01857934246693,-0.0579695289405322,0.1600739439223786,100.52725350224148
2007bj,0.017,33.63556010141865,0.14349277824895024,245.54412000000002,-1.5142799999999998,LOSS,NGC 6172,E,0.0,,245.54292200000003,-1.514865,True,33.55318189556555,0.08237820585310374,0.16421835318521738,100.52725350224148
2007bz,0.023,34.68267500006205,0.1397647216203088,194.22404,22.37281,LOSS,IC 3918,Sbc,1.0,,194.223103,22.373607,True,34.219380462617714,0.4632945374443267,0.16097101454257165,100.52725350224148
2007ca,0.015,33.49164552561174,0.13738332289474736,202.77421,-15.10183,LOSS,MCG -02-34-61,Sc,0.0,,202.76599,-15.101187,True,33.27810634286673,0.21353918274500927,0.15890773273464326,100.52725350224148
2007ci,0.02235,33.88134358778444,0.138254032163993,176.44104,19.770529999999997,LOSS,NGC 3873,E,0.0,,176.44208999999998,19.773941,True,34.156070983039626,-0.27472739525519074,0.1596611020971132,100.52725350224148
2007ux,0.03040666666666666,35.164475987860165,0.17186965238110655,152.33325,14.99244,LOSS,2MASX J10091969+1459268,Sa,1.0,,152.33205,14.99094,True,34.83756959144345,0.32690639641671737,0.18951693202156053,100.52725350224148
2008c,0.017,33.35079402899491,0.14647244590571434,104.29804,20.43714,LOSS,UGC 3611,S0a,0.0,,,,True,33.55318189556555,-0.20238786657063199,0.16682825756707048,100.52725350224148
2008ar,0.02737,34.67120779591188,0.1375906152671846,186.158,10.83817,LOSS,IC 3284,Sab,0.0,,186.156498,10.839041,True,34.604201777091646,0.06700601882023705,0.15908698099739274,100.52725350224148
2008dr,0.04,35.452861949483435,0.13645210665139038,332.71529,2.10822,LOSS,NGC 7222,Sab,0.0,,332.715669,2.105797,True,35.44835648417559,0.004505465307843792,0.1581033444392142,100.52725350224148
2008ec,0.01491,33.273012788647364,0.13738332289474736,345.819,8.871939999999997,LOSS,NGC 7469,Sa,0.0,,345.81509500000004,8.873997,True,33.26489011158887,0.008122677058494787,0.15890773273464326,100.52725350224148
2008ei,0.037000000000000005,35.17156271961313,0.1400399136303733,334.38854,33.25592,LOSS,UGC 11977,Sdm,0.0,,334.389292,33.256111,True,35.27429387919629,-0.1027311595831577,0.16121001061616738,100.52725350224148
2015ar,0.01635,33.314755527973595,0.08996470508483878,16.83491666666667,32.39994444444444,Foundation,NGC 383,E,0.0,,16.853995,32.412559,True,33.46745878022212,-0.15270325224852144,0.12029604430015314,100.52725350224148
2016F,0.01513,33.41798260790412,0.07806182268562538,24.88333,33.82668,Foundation,KUG 0136+335,Sbc,0.0,,24.879832999999998,33.824389000000004,True,33.29705865224431,0.12092395565981208,0.11167425072175058,100.52725350224148
